College Code,Category,Autonomous Status,Co.Ed Status,District,College Name,COURSE,TOTAL,OC,BC,BCM,MBC,SC,SCA,ST
2743,MIN,Non Autonomous,Co.Ed,COIMBATORE,Dhanalakshmi Srinivasan College of Engineering (CBE)  NH47  Palakkad Main Road  Navakkarai Post  Near Nandhi Temple  Coimbatore District 641105,AD,88,27.28,23.32,3.08,17.6,13.2,2.64,0.88
2743,MIN,Non Autonomous,Co.Ed,COIMBATORE,Dhanalakshmi Srinivasan College of Engineering (CBE)  NH47  Palakkad Main Road  Navakkarai Post  Near Nandhi Temple  Coimbatore District 641105,AG,25,7.75,6.625,0.875,5,3.75,0.75,0.25
2743,MIN,Non Autonomous,Co.Ed,COIMBATORE,Dhanalakshmi Srinivasan College of Engineering (CBE)  NH47  Palakkad Main Road  Navakkarai Post  Near Nandhi Temple  Coimbatore District 641105,BM,29,8.99,7.685,1.015,5.8,4.35,0.87,0.29
2743,MIN,Non Autonomous,Co.Ed,COIMBATORE,Dhanalakshmi Srinivasan College of Engineering (CBE)  NH47  Palakkad Main Road  Navakkarai Post  Near Nandhi Temple  Coimbatore District 641105,CE,15,4.65,3.975,0.525,3,2.25,0.45,0.15
2743,MIN,Non Autonomous,Co.Ed,COIMBATORE,Dhanalakshmi Srinivasan College of Engineering (CBE)  NH47  Palakkad Main Road  Navakkarai Post  Near Nandhi Temple  Coimbatore District 641105,CS,73,22.63,19.345,2.555,14.6,10.95,2.19,0.73
2743,MIN,Non Autonomous,Co.Ed,COIMBATORE,Dhanalakshmi Srinivasan College of Engineering (CBE)  NH47  Palakkad Main Road  Navakkarai Post  Near Nandhi Temple  Coimbatore District 641105,EC,74,22.94,19.61,2.59,14.8,11.1,2.22,0.74
2743,MIN,Non Autonomous,Co.Ed,COIMBATORE,Dhanalakshmi Srinivasan College of Engineering (CBE)  NH47  Palakkad Main Road  Navakkarai Post  Near Nandhi Temple  Coimbatore District 641105,EE,44,13.64,11.66,1.54,8.8,6.6,1.32,0.44
2743,MIN,Non Autonomous,Co.Ed,COIMBATORE,Dhanalakshmi Srinivasan College of Engineering (CBE)  NH47  Palakkad Main Road  Navakkarai Post  Near Nandhi Temple  Coimbatore District 641105,FD,29,8.99,7.685,1.015,5.8,4.35,0.87,0.29
2743,MIN,Non Autonomous,Co.Ed,COIMBATORE,Dhanalakshmi Srinivasan College of Engineering (CBE)  NH47  Palakkad Main Road  Navakkarai Post  Near Nandhi Temple  Coimbatore District 641105,ME,15,4.65,3.975,0.525,3,2.25,0.45,0.15
2743,MIN,Non Autonomous,Co.Ed,COIMBATORE,Dhanalakshmi Srinivasan College of Engineering (CBE)  NH47  Palakkad Main Road  Navakkarai Post  Near Nandhi Temple  Coimbatore District 641105,SC,29,8.99,7.685,1.015,5.8,4.35,0.87,0.29
2743 Total,,,,,,,421,130.51,111.565,14.735,84.2,63.15,12.63,4.21
2744,NM,Non Autonomous,Co.Ed,COIMBATORE,Adithya Institute of Technology  Kurumbapalayam Village  Coimbatore District 641107,AD,39,12.09,10.335,1.365,7.8,5.85,1.17,0.39
2744,NM,Non Autonomous,Co.Ed,COIMBATORE,Adithya Institute of Technology  Kurumbapalayam Village  Coimbatore District 641107,CE,30,9.3,7.95,1.05,6,4.5,0.9,0.3
2744,NM,Non Autonomous,Co.Ed,COIMBATORE,Adithya Institute of Technology  Kurumbapalayam Village  Coimbatore District 641107,CS,38,11.78,10.07,1.33,7.6,5.7,1.14,0.38
2744,NM,Non Autonomous,Co.Ed,COIMBATORE,Adithya Institute of Technology  Kurumbapalayam Village  Coimbatore District 641107,EC,38,11.78,10.07,1.33,7.6,5.7,1.14,0.38
2744,NM,Non Autonomous,Co.Ed,COIMBATORE,Adithya Institute of Technology  Kurumbapalayam Village  Coimbatore District 641107,EE,27,8.37,7.155,0.945,5.4,4.05,0.81,0.27
2744,NM,Non Autonomous,Co.Ed,COIMBATORE,Adithya Institute of Technology  Kurumbapalayam Village  Coimbatore District 641107,IT,38,11.78,10.07,1.33,7.6,5.7,1.14,0.38
2744,NM,Non Autonomous,Co.Ed,COIMBATORE,Adithya Institute of Technology  Kurumbapalayam Village  Coimbatore District 641107,ME,54,16.74,14.31,1.89,10.8,8.1,1.62,0.54
2744 Total,,,,,,,264,81.84,69.96,9.24,52.8,39.6,7.92,2.64
2745,NM,Non Autonomous,Co.Ed,COIMBATORE,Kathir College of Engineering  Neelambur  Avinashi Road  Coimbatore District 641062,AD,38,11.78,10.07,1.33,7.6,5.7,1.14,0.38
2745,NM,Non Autonomous,Co.Ed,COIMBATORE,Kathir College of Engineering  Neelambur  Avinashi Road  Coimbatore District 641062,CO,19,5.89,5.035,0.665,3.8,2.85,0.57,0.19
2745,NM,Non Autonomous,Co.Ed,COIMBATORE,Kathir College of Engineering  Neelambur  Avinashi Road  Coimbatore District 641062,CS,38,11.78,10.07,1.33,7.6,5.7,1.14,0.38
2745,NM,Non Autonomous,Co.Ed,COIMBATORE,Kathir College of Engineering  Neelambur  Avinashi Road  Coimbatore District 641062,EC,48,14.88,12.72,1.68,9.6,7.2,1.44,0.48
2745,NM,Non Autonomous,Co.Ed,COIMBATORE,Kathir College of Engineering  Neelambur  Avinashi Road  Coimbatore District 641062,EE,48,14.88,12.72,1.68,9.6,7.2,1.44,0.48
2745,NM,Non Autonomous,Co.Ed,COIMBATORE,Kathir College of Engineering  Neelambur  Avinashi Road  Coimbatore District 641062,ME,26,8.06,6.89,0.91,5.2,3.9,0.78,0.26
2745 Total,,,,,,,217,67.27,57.505,7.595,43.4,32.55,6.51,2.17
2747,NM,Non Autonomous,Co.Ed,ERODE,Shree Venkateshwara Hi-Tech Engineering College  Othakuthirai  K Mettupalayam Post  Gobichettipalayam  Erode District 638455,AD,48,14.88,12.72,1.68,9.6,7.2,1.44,0.48
2747,NM,Non Autonomous,Co.Ed,ERODE,Shree Venkateshwara Hi-Tech Engineering College  Othakuthirai  K Mettupalayam Post  Gobichettipalayam  Erode District 638455,BM,48,14.88,12.72,1.68,9.6,7.2,1.44,0.48
2747,NM,Non Autonomous,Co.Ed,ERODE,Shree Venkateshwara Hi-Tech Engineering College  Othakuthirai  K Mettupalayam Post  Gobichettipalayam  Erode District 638455,CE,29,8.99,7.685,1.015,5.8,4.35,0.87,0.29
2747,NM,Non Autonomous,Co.Ed,ERODE,Shree Venkateshwara Hi-Tech Engineering College  Othakuthirai  K Mettupalayam Post  Gobichettipalayam  Erode District 638455,CS,96,29.76,25.44,3.36,19.2,14.4,2.88,0.96
2747,NM,Non Autonomous,Co.Ed,ERODE,Shree Venkateshwara Hi-Tech Engineering College  Othakuthirai  K Mettupalayam Post  Gobichettipalayam  Erode District 638455,EC,48,14.88,12.72,1.68,9.6,7.2,1.44,0.48
2747,NM,Non Autonomous,Co.Ed,ERODE,Shree Venkateshwara Hi-Tech Engineering College  Othakuthirai  K Mettupalayam Post  Gobichettipalayam  Erode District 638455,EE,48,14.88,12.72,1.68,9.6,7.2,1.44,0.48
2747,NM,Non Autonomous,Co.Ed,ERODE,Shree Venkateshwara Hi-Tech Engineering College  Othakuthirai  K Mettupalayam Post  Gobichettipalayam  Erode District 638455,IT,48,14.88,12.72,1.68,9.6,7.2,1.44,0.48
2747,NM,Non Autonomous,Co.Ed,ERODE,Shree Venkateshwara Hi-Tech Engineering College  Othakuthirai  K Mettupalayam Post  Gobichettipalayam  Erode District 638455,ME,59,18.29,15.635,2.065,11.8,8.85,1.77,0.59
2747,NM,Non Autonomous,Co.Ed,ERODE,Shree Venkateshwara Hi-Tech Engineering College  Othakuthirai  K Mettupalayam Post  Gobichettipalayam  Erode District 638455,PH,59,18.29,15.635,2.065,11.8,8.85,1.77,0.59
2747 Total,,,,,,,483,149.73,127.995,16.905,96.6,72.45,14.49,4.83
2748,NM,Non Autonomous,Co.Ed,ERODE,Surya Engineering College  Mettukadai  Kathirampatti Post  Erode District 638107,AD,29,8.99,7.685,1.015,5.8,4.35,0.87,0.29
2748,NM,Non Autonomous,Co.Ed,ERODE,Surya Engineering College  Mettukadai  Kathirampatti Post  Erode District 638107,BM,29,8.99,7.685,1.015,5.8,4.35,0.87,0.29
2748,NM,Non Autonomous,Co.Ed,ERODE,Surya Engineering College  Mettukadai  Kathirampatti Post  Erode District 638107,CE,29,8.99,7.685,1.015,5.8,4.35,0.87,0.29
2748,NM,Non Autonomous,Co.Ed,ERODE,Surya Engineering College  Mettukadai  Kathirampatti Post  Erode District 638107,CS,59,18.29,15.635,2.065,11.8,8.85,1.77,0.59
2748,NM,Non Autonomous,Co.Ed,ERODE,Surya Engineering College  Mettukadai  Kathirampatti Post  Erode District 638107,EC,59,18.29,15.635,2.065,11.8,8.85,1.77,0.59
2748,NM,Non Autonomous,Co.Ed,ERODE,Surya Engineering College  Mettukadai  Kathirampatti Post  Erode District 638107,EE,30,9.3,7.95,1.05,6,4.5,0.9,0.3
2748,NM,Non Autonomous,Co.Ed,ERODE,Surya Engineering College  Mettukadai  Kathirampatti Post  Erode District 638107,IT,30,9.3,7.95,1.05,6,4.5,0.9,0.3
2748,NM,Non Autonomous,Co.Ed,ERODE,Surya Engineering College  Mettukadai  Kathirampatti Post  Erode District 638107,ME,59,18.29,15.635,2.065,11.8,8.85,1.77,0.59
2748,NM,Non Autonomous,Co.Ed,ERODE,Surya Engineering College  Mettukadai  Kathirampatti Post  Erode District 638107,SC,29,8.99,7.685,1.015,5.8,4.35,0.87,0.29
2748 Total,,,,,,,353,109.43,93.545,12.355,70.6,52.95,10.59,3.53
2749,NM,Non Autonomous,Co.Ed,COIMBATORE,Easa College of Engineering and Technology  NH-47  Coimbatore-Palakkad Main Road  Navakarai Post  Coimbatore District 641105,AD,39,12.09,10.335,1.365,7.8,5.85,1.17,0.39
2749,NM,Non Autonomous,Co.Ed,COIMBATORE,Easa College of Engineering and Technology  NH-47  Coimbatore-Palakkad Main Road  Navakarai Post  Coimbatore District 641105,AG,38,11.78,10.07,1.33,7.6,5.7,1.14,0.38
2749,NM,Non Autonomous,Co.Ed,COIMBATORE,Easa College of Engineering and Technology  NH-47  Coimbatore-Palakkad Main Road  Navakarai Post  Coimbatore District 641105,CS,38,11.78,10.07,1.33,7.6,5.7,1.14,0.38
2749,NM,Non Autonomous,Co.Ed,COIMBATORE,Easa College of Engineering and Technology  NH-47  Coimbatore-Palakkad Main Road  Navakarai Post  Coimbatore District 641105,EC,38,11.78,10.07,1.33,7.6,5.7,1.14,0.38
2749,NM,Non Autonomous,Co.Ed,COIMBATORE,Easa College of Engineering and Technology  NH-47  Coimbatore-Palakkad Main Road  Navakarai Post  Coimbatore District 641105,IT,38,11.78,10.07,1.33,7.6,5.7,1.14,0.38
2749,NM,Non Autonomous,Co.Ed,COIMBATORE,Easa College of Engineering and Technology  NH-47  Coimbatore-Palakkad Main Road  Navakarai Post  Coimbatore District 641105,ME,39,12.09,10.335,1.365,7.8,5.85,1.17,0.39
2749,NM,Non Autonomous,Co.Ed,COIMBATORE,Easa College of Engineering and Technology  NH-47  Coimbatore-Palakkad Main Road  Navakarai Post  Coimbatore District 641105,SC,38,11.78,10.07,1.33,7.6,5.7,1.14,0.38
2749 Total,,,,,,,268,83.08,71.02,9.38,53.6,40.2,8.04,2.68
2750,NM,Autonomous,Co.Ed,COIMBATORE,KIT - Kalaignar Karunanidhi Institute of Technology (Autonomous)  Kannampalayam  Coimbatore District 641402,AD,38,11.78,10.07,1.33,7.6,5.7,1.14,0.38
2750,NM,Autonomous,Co.Ed,COIMBATORE,KIT - Kalaignar Karunanidhi Institute of Technology (Autonomous)  Kannampalayam  Coimbatore District 641402,AE,38,11.78,10.07,1.33,7.6,5.7,1.14,0.38
2750,NM,Autonomous,Co.Ed,COIMBATORE,KIT - Kalaignar Karunanidhi Institute of Technology (Autonomous)  Kannampalayam  Coimbatore District 641402,AG,38,11.78,10.07,1.33,7.6,5.7,1.14,0.38
2750,NM,Autonomous,Co.Ed,COIMBATORE,KIT - Kalaignar Karunanidhi Institute of Technology (Autonomous)  Kannampalayam  Coimbatore District 641402,AM,38,11.78,10.07,1.33,7.6,5.7,1.14,0.38
2750,NM,Autonomous,Co.Ed,COIMBATORE,KIT - Kalaignar Karunanidhi Institute of Technology (Autonomous)  Kannampalayam  Coimbatore District 641402,BM,39,12.09,10.335,1.365,7.8,5.85,1.17,0.39
2750,NM,Autonomous,Co.Ed,COIMBATORE,KIT - Kalaignar Karunanidhi Institute of Technology (Autonomous)  Kannampalayam  Coimbatore District 641402,BT,38,11.78,10.07,1.33,7.6,5.7,1.14,0.38
2750,NM,Autonomous,Co.Ed,COIMBATORE,KIT - Kalaignar Karunanidhi Institute of Technology (Autonomous)  Kannampalayam  Coimbatore District 641402,CB,39,12.09,10.335,1.365,7.8,5.85,1.17,0.39
2750,NM,Autonomous,Co.Ed,COIMBATORE,KIT - Kalaignar Karunanidhi Institute of Technology (Autonomous)  Kannampalayam  Coimbatore District 641402,CS,38,11.78,10.07,1.33,7.6,5.7,1.14,0.38
2750,NM,Autonomous,Co.Ed,COIMBATORE,KIT - Kalaignar Karunanidhi Institute of Technology (Autonomous)  Kannampalayam  Coimbatore District 641402,EC,77,23.87,20.405,2.695,15.4,11.55,2.31,0.77
2750,NM,Autonomous,Co.Ed,COIMBATORE,KIT - Kalaignar Karunanidhi Institute of Technology (Autonomous)  Kannampalayam  Coimbatore District 641402,EE,38,11.78,10.07,1.33,7.6,5.7,1.14,0.38
2750,NM,Autonomous,Co.Ed,COIMBATORE,KIT - Kalaignar Karunanidhi Institute of Technology (Autonomous)  Kannampalayam  Coimbatore District 641402,ME,38,11.78,10.07,1.33,7.6,5.7,1.14,0.38
2750 Total,,,,,,,459,142.29,121.635,16.065,91.8,68.85,13.77,4.59
2751,NM,Non Autonomous,Co.Ed,COIMBATORE,KGISL Institute of Technology  KGISL Campus  Thudiyalur Road  Saravanampatti  Coimbatore District 641035,AD,76,23.56,20.14,2.66,15.2,11.4,2.28,0.76
2751,NM,Non Autonomous,Co.Ed,COIMBATORE,KGISL Institute of Technology  KGISL Campus  Thudiyalur Road  Saravanampatti  Coimbatore District 641035,CB,39,12.09,10.335,1.365,7.8,5.85,1.17,0.39
2751,NM,Non Autonomous,Co.Ed,COIMBATORE,KGISL Institute of Technology  KGISL Campus  Thudiyalur Road  Saravanampatti  Coimbatore District 641035,CS,76,23.56,20.14,2.66,15.2,11.4,2.28,0.76
2751,NM,Non Autonomous,Co.Ed,COIMBATORE,KGISL Institute of Technology  KGISL Campus  Thudiyalur Road  Saravanampatti  Coimbatore District 641035,EC,77,23.87,20.405,2.695,15.4,11.55,2.31,0.77
2751,NM,Non Autonomous,Co.Ed,COIMBATORE,KGISL Institute of Technology  KGISL Campus  Thudiyalur Road  Saravanampatti  Coimbatore District 641035,IT,38,11.78,10.07,1.33,7.6,5.7,1.14,0.38
2751,NM,Non Autonomous,Co.Ed,COIMBATORE,KGISL Institute of Technology  KGISL Campus  Thudiyalur Road  Saravanampatti  Coimbatore District 641035,ME,38,11.78,10.07,1.33,7.6,5.7,1.14,0.38
2751 Total,,,,,,,344,106.64,91.16,12.04,68.8,51.6,10.32,3.44
2752,NM,Non Autonomous,Co.Ed,ERODE,Nandha College of Technology  Pitchandampalayam Post  Erode District 638052,CS,86,26.66,22.79,3.01,17.2,12.9,2.58,0.86
2752,NM,Non Autonomous,Co.Ed,ERODE,Nandha College of Technology  Pitchandampalayam Post  Erode District 638052,EC,38,11.78,10.07,1.33,7.6,5.7,1.14,0.38
2752,NM,Non Autonomous,Co.Ed,ERODE,Nandha College of Technology  Pitchandampalayam Post  Erode District 638052,EE,59,18.29,15.635,2.065,11.8,8.85,1.77,0.59
2752,NM,Non Autonomous,Co.Ed,ERODE,Nandha College of Technology  Pitchandampalayam Post  Erode District 638052,IT,97,30.07,25.705,3.395,19.4,14.55,2.91,0.97
2752 Total,,,,,,,280,86.8,74.2,9.8,56,42,8.4,2.8
2753,NM,Non Autonomous,Co.Ed,COIMBATORE,PPG Institute of Technology  Vilankurichi Village  Coimbatore District 641035,AD,18,5.58,4.77,0.63,3.6,2.7,0.54,0.18
2753,NM,Non Autonomous,Co.Ed,COIMBATORE,PPG Institute of Technology  Vilankurichi Village  Coimbatore District 641035,AG,19,5.89,5.035,0.665,3.8,2.85,0.57,0.19
2753,NM,Non Autonomous,Co.Ed,COIMBATORE,PPG Institute of Technology  Vilankurichi Village  Coimbatore District 641035,AM,19,5.89,5.035,0.665,3.8,2.85,0.57,0.19
2753,NM,Non Autonomous,Co.Ed,COIMBATORE,PPG Institute of Technology  Vilankurichi Village  Coimbatore District 641035,BM,20,6.2,5.3,0.7,4,3,0.6,0.2
2753,NM,Non Autonomous,Co.Ed,COIMBATORE,PPG Institute of Technology  Vilankurichi Village  Coimbatore District 641035,CS,57,17.67,15.105,1.995,11.4,8.55,1.71,0.57
2753,NM,Non Autonomous,Co.Ed,COIMBATORE,PPG Institute of Technology  Vilankurichi Village  Coimbatore District 641035,EC,19,5.89,5.035,0.665,3.8,2.85,0.57,0.19
2753,NM,Non Autonomous,Co.Ed,COIMBATORE,PPG Institute of Technology  Vilankurichi Village  Coimbatore District 641035,IT,58,17.98,15.37,2.03,11.6,8.7,1.74,0.58
2753,NM,Non Autonomous,Co.Ed,COIMBATORE,PPG Institute of Technology  Vilankurichi Village  Coimbatore District 641035,ME,19,5.89,5.035,0.665,3.8,2.85,0.57,0.19
2753 Total,,,,,,,229,70.99,60.685,8.015,45.8,34.35,6.87,2.29
2755,NM,Non Autonomous,Co.Ed,COIMBATORE,Nehru Institute of Technology  Thirumalayampalayam Post  Coimbatore District 641105,AE,38,11.78,10.07,1.33,7.6,5.7,1.14,0.38
2755,NM,Non Autonomous,Co.Ed,COIMBATORE,Nehru Institute of Technology  Thirumalayampalayam Post  Coimbatore District 641105,AG,38,11.78,10.07,1.33,7.6,5.7,1.14,0.38
2755,NM,Non Autonomous,Co.Ed,COIMBATORE,Nehru Institute of Technology  Thirumalayampalayam Post  Coimbatore District 641105,CE,19,5.89,5.035,0.665,3.8,2.85,0.57,0.19
2755,NM,Non Autonomous,Co.Ed,COIMBATORE,Nehru Institute of Technology  Thirumalayampalayam Post  Coimbatore District 641105,CS,58,17.98,15.37,2.03,11.6,8.7,1.74,0.58
2755,NM,Non Autonomous,Co.Ed,COIMBATORE,Nehru Institute of Technology  Thirumalayampalayam Post  Coimbatore District 641105,FD,38,11.78,10.07,1.33,7.6,5.7,1.14,0.38
2755,NM,Non Autonomous,Co.Ed,COIMBATORE,Nehru Institute of Technology  Thirumalayampalayam Post  Coimbatore District 641105,IT,38,11.78,10.07,1.33,7.6,5.7,1.14,0.38
2755 Total,,,,,,,229,70.99,60.685,8.015,45.8,34.35,6.87,2.29
2758,NM,Non Autonomous,Co.Ed,ERODE,J K K Munirajah College of Technology  T N Palayam  Gobi Taluk  Erode District 638506,AD,38,11.78,10.07,1.33,7.6,5.7,1.14,0.38
2758,NM,Non Autonomous,Co.Ed,ERODE,J K K Munirajah College of Technology  T N Palayam  Gobi Taluk  Erode District 638506,AU,19,5.89,5.035,0.665,3.8,2.85,0.57,0.19
2758,NM,Non Autonomous,Co.Ed,ERODE,J K K Munirajah College of Technology  T N Palayam  Gobi Taluk  Erode District 638506,CE,19,5.89,5.035,0.665,3.8,2.85,0.57,0.19
2758,NM,Non Autonomous,Co.Ed,ERODE,J K K Munirajah College of Technology  T N Palayam  Gobi Taluk  Erode District 638506,CS,38,11.78,10.07,1.33,7.6,5.7,1.14,0.38
2758,NM,Non Autonomous,Co.Ed,ERODE,J K K Munirajah College of Technology  T N Palayam  Gobi Taluk  Erode District 638506,EC,19,5.89,5.035,0.665,3.8,2.85,0.57,0.19
2758,NM,Non Autonomous,Co.Ed,ERODE,J K K Munirajah College of Technology  T N Palayam  Gobi Taluk  Erode District 638506,EE,19,5.89,5.035,0.665,3.8,2.85,0.57,0.19
2758,NM,Non Autonomous,Co.Ed,ERODE,J K K Munirajah College of Technology  T N Palayam  Gobi Taluk  Erode District 638506,IT,38,11.78,10.07,1.33,7.6,5.7,1.14,0.38
2758,NM,Non Autonomous,Co.Ed,ERODE,J K K Munirajah College of Technology  T N Palayam  Gobi Taluk  Erode District 638506,ME,20,6.2,5.3,0.7,4,3,0.6,0.2
2758,NM,Non Autonomous,Co.Ed,ERODE,J K K Munirajah College of Technology  T N Palayam  Gobi Taluk  Erode District 638506,SC,19,5.89,5.035,0.665,3.8,2.85,0.57,0.19
2758 Total,,,,,,,229,70.99,60.685,8.015,45.8,34.35,6.87,2.29
2761,NM,Non Autonomous,Co.Ed,COIMBATORE,United Institute of Technology  Gadalore Village  Perianaickenpalayam  Coimbatore District 641020,AD,38,11.78,10.07,1.33,7.6,5.7,1.14,0.38
2761,NM,Non Autonomous,Co.Ed,COIMBATORE,United Institute of Technology  Gadalore Village  Perianaickenpalayam  Coimbatore District 641020,CS,38,11.78,10.07,1.33,7.6,5.7,1.14,0.38
2761,NM,Non Autonomous,Co.Ed,COIMBATORE,United Institute of Technology  Gadalore Village  Perianaickenpalayam  Coimbatore District 641020,EC,59,18.29,15.635,2.065,11.8,8.85,1.77,0.59
2761,NM,Non Autonomous,Co.Ed,COIMBATORE,United Institute of Technology  Gadalore Village  Perianaickenpalayam  Coimbatore District 641020,IT,20,6.2,5.3,0.7,4,3,0.6,0.2
2761,NM,Non Autonomous,Co.Ed,COIMBATORE,United Institute of Technology  Gadalore Village  Perianaickenpalayam  Coimbatore District 641020,RM,29,8.99,7.685,1.015,5.8,4.35,0.87,0.29
2761,NM,Non Autonomous,Co.Ed,COIMBATORE,United Institute of Technology  Gadalore Village  Perianaickenpalayam  Coimbatore District 641020,SC,59,18.29,15.635,2.065,11.8,8.85,1.77,0.59
2761 Total,,,,,,,243,75.33,64.395,8.505,48.6,36.45,7.29,2.43
2762,NM,Non Autonomous,Co.Ed,COIMBATORE,Jansons Institute of Technology  Karumathampatty  Somaur  Coimbatore District 641659,AD,38,11.78,10.07,1.33,7.6,5.7,1.14,0.38
2762,NM,Non Autonomous,Co.Ed,COIMBATORE,Jansons Institute of Technology  Karumathampatty  Somaur  Coimbatore District 641659,CB,38,11.78,10.07,1.33,7.6,5.7,1.14,0.38
2762,NM,Non Autonomous,Co.Ed,COIMBATORE,Jansons Institute of Technology  Karumathampatty  Somaur  Coimbatore District 641659,CE,20,6.2,5.3,0.7,4,3,0.6,0.2
2762,NM,Non Autonomous,Co.Ed,COIMBATORE,Jansons Institute of Technology  Karumathampatty  Somaur  Coimbatore District 641659,CS,57,17.67,15.105,1.995,11.4,8.55,1.71,0.57
2762,NM,Non Autonomous,Co.Ed,COIMBATORE,Jansons Institute of Technology  Karumathampatty  Somaur  Coimbatore District 641659,EC,57,17.67,15.105,1.995,11.4,8.55,1.71,0.57
2762,NM,Non Autonomous,Co.Ed,COIMBATORE,Jansons Institute of Technology  Karumathampatty  Somaur  Coimbatore District 641659,ME,29,8.99,7.685,1.015,5.8,4.35,0.87,0.29
2762 Total,,,,,,,239,74.09,63.335,8.365,47.8,35.85,7.17,2.39
2763,NM,Non Autonomous,Co.Ed,COIMBATORE,Akshaya College of Engineering and Technology  Kinathukadavu  Coimbatore District 642109,AD,38,11.78,10.07,1.33,7.6,5.7,1.14,0.38
2763,NM,Non Autonomous,Co.Ed,COIMBATORE,Akshaya College of Engineering and Technology  Kinathukadavu  Coimbatore District 642109,CB,20,6.2,5.3,0.7,4,3,0.6,0.2
2763,NM,Non Autonomous,Co.Ed,COIMBATORE,Akshaya College of Engineering and Technology  Kinathukadavu  Coimbatore District 642109,CE,24,7.44,6.36,0.84,4.8,3.6,0.72,0.24
2763,NM,Non Autonomous,Co.Ed,COIMBATORE,Akshaya College of Engineering and Technology  Kinathukadavu  Coimbatore District 642109,CS,58,17.98,15.37,2.03,11.6,8.7,1.74,0.58
2763,NM,Non Autonomous,Co.Ed,COIMBATORE,Akshaya College of Engineering and Technology  Kinathukadavu  Coimbatore District 642109,EC,38,11.78,10.07,1.33,7.6,5.7,1.14,0.38
2763,NM,Non Autonomous,Co.Ed,COIMBATORE,Akshaya College of Engineering and Technology  Kinathukadavu  Coimbatore District 642109,EE,25,7.75,6.625,0.875,5,3.75,0.75,0.25
2763,NM,Non Autonomous,Co.Ed,COIMBATORE,Akshaya College of Engineering and Technology  Kinathukadavu  Coimbatore District 642109,ME,25,7.75,6.625,0.875,5,3.75,0.75,0.25
2763,NM,Non Autonomous,Co.Ed,COIMBATORE,Akshaya College of Engineering and Technology  Kinathukadavu  Coimbatore District 642109,MZ,24,7.44,6.36,0.84,4.8,3.6,0.72,0.24
2763 Total,,,,,,,252,78.12,66.78,8.82,50.4,37.8,7.56,2.52
2764,NM,Autonomous,Co.Ed,COIMBATORE,K P R Institute of Engineering and Technology (Autonomous)  Kollupalayam Village  Arasur Panchayat  Coimbatore District 641407,AD,38,11.78,10.07,1.33,7.6,5.7,1.14,0.38
2764,NM,Autonomous,Co.Ed,COIMBATORE,K P R Institute of Engineering and Technology (Autonomous)  Kollupalayam Village  Arasur Panchayat  Coimbatore District 641407,AM,38,11.78,10.07,1.33,7.6,5.7,1.14,0.38
