College Code,Category,Autonomous Status,Co.Ed Status,District,College Name,COURSE,TOTAL
2025,AU UNIV,Non Autonomous,Co.Ed,COIMBATORE,Anna University Regional Campus - Coimbatore  Maruthamalai Main Road  Navavoor Bharathiyar University Post  Somayampalayam  Coimbatore District 641046,EE,59
2025,AU UNIV,Non Autonomous,Co.Ed,COIMBATORE,Anna University Regional Campus - Coimbatore  Maruthamalai Main Road  Navavoor Bharathiyar University Post  Somayampalayam  Coimbatore District 641046,ME,59
2025 Total,,,,,,,294
3011,AU UNIV,Non Autonomous,Co.Ed,TRICHIRAPPALLI,University College of Engineering  Tiruchirappalli  (Bharathidasan Institute of Technology)  Tiruchirappalli District 620024,AU,58
3011,AU UNIV,Non Autonomous,Co.Ed,TRICHIRAPPALLI,University College of Engineering  Tiruchirappalli  (Bharathidasan Institute of Technology)  Tiruchirappalli District 620024,BT,59
3011,AU UNIV,Non Autonomous,Co.Ed,TRICHIRAPPALLI,University College of Engineering  Tiruchirappalli  (Bharathidasan Institute of Technology)  Tiruchirappalli District 620024,CE,117
3011,AU UNIV,Non Autonomous,Co.Ed,TRICHIRAPPALLI,University College of Engineering  Tiruchirappalli  (Bharathidasan Institute of Technology)  Tiruchirappalli District 620024,CS,118
3011,AU UNIV,Non Autonomous,Co.Ed,TRICHIRAPPALLI,University College of Engineering  Tiruchirappalli  (Bharathidasan Institute of Technology)  Tiruchirappalli District 620024,EC,118
3011,AU UNIV,Non Autonomous,Co.Ed,TRICHIRAPPALLI,University College of Engineering  Tiruchirappalli  (Bharathidasan Institute of Technology)  Tiruchirappalli District 620024,EE,118
3011,AU UNIV,Non Autonomous,Co.Ed,TRICHIRAPPALLI,University College of Engineering  Tiruchirappalli  (Bharathidasan Institute of Technology)  Tiruchirappalli District 620024,IT,117
3011,AU UNIV,Non Autonomous,Co.Ed,TRICHIRAPPALLI,University College of Engineering  Tiruchirappalli  (Bharathidasan Institute of Technology)  Tiruchirappalli District 620024,ME,117
3011,AU UNIV,Non Autonomous,Co.Ed,TRICHIRAPPALLI,University College of Engineering  Tiruchirappalli  (Bharathidasan Institute of Technology)  Tiruchirappalli District 620024,PC,59
3011,AU UNIV,Non Autonomous,Co.Ed,TRICHIRAPPALLI,University College of Engineering  Tiruchirappalli  (Bharathidasan Institute of Technology)  Tiruchirappalli District 620024,PH,59
3011,AU UNIV,Non Autonomous,Co.Ed,TRICHIRAPPALLI,University College of Engineering  Tiruchirappalli  (Bharathidasan Institute of Technology)  Tiruchirappalli District 620024,XC,59
3011,AU UNIV,Non Autonomous,Co.Ed,TRICHIRAPPALLI,University College of Engineering  Tiruchirappalli  (Bharathidasan Institute of Technology)  Tiruchirappalli District 620024,XM,59
3011 Total,,,,,,,1058
3016,AU UNIV,Non Autonomous,Co.Ed,ARIYALUR,University College of Engineering  Ariyalur  Kathankudikadu Village  Thelur Post  Ariyalur District 621704,CE,59
3016,AU UNIV,Non Autonomous,Co.Ed,ARIYALUR,University College of Engineering  Ariyalur  Kathankudikadu Village  Thelur Post  Ariyalur District 621704,CS,59
3016,AU UNIV,Non Autonomous,Co.Ed,ARIYALUR,University College of Engineering  Ariyalur  Kathankudikadu Village  Thelur Post  Ariyalur District 621704,EC,58
3016,AU UNIV,Non Autonomous,Co.Ed,ARIYALUR,University College of Engineering  Ariyalur  Kathankudikadu Village  Thelur Post  Ariyalur District 621704,EE,59
3016,AU UNIV,Non Autonomous,Co.Ed,ARIYALUR,University College of Engineering  Ariyalur  Kathankudikadu Village  Thelur Post  Ariyalur District 621704,ME,59
3016,AU UNIV,Non Autonomous,Co.Ed,ARIYALUR,University College of Engineering  Ariyalur  Kathankudikadu Village  Thelur Post  Ariyalur District 621704,XC,30
3016,AU UNIV,Non Autonomous,Co.Ed,ARIYALUR,University College of Engineering  Ariyalur  Kathankudikadu Village  Thelur Post  Ariyalur District 621704,XM,29
3016 Total,,,,,,,353
3018,AU UNIV,Non Autonomous,Co.Ed,NAGAPATTINAM,University College of Engineering  Thirukkuvalai  Nagappattinam District 610204,CE,59
3018,AU UNIV,Non Autonomous,Co.Ed,NAGAPATTINAM,University College of Engineering  Thirukkuvalai  Nagappattinam District 610204,CS,59
3018,AU UNIV,Non Autonomous,Co.Ed,NAGAPATTINAM,University College of Engineering  Thirukkuvalai  Nagappattinam District 610204,EC,59
3018,AU UNIV,Non Autonomous,Co.Ed,NAGAPATTINAM,University College of Engineering  Thirukkuvalai  Nagappattinam District 610204,EE,59
3018,AU UNIV,Non Autonomous,Co.Ed,NAGAPATTINAM,University College of Engineering  Thirukkuvalai  Nagappattinam District 610204,ME,59
3018,AU UNIV,Non Autonomous,Co.Ed,NAGAPATTINAM,University College of Engineering  Thirukkuvalai  Nagappattinam District 610204,XC,29
3018,AU UNIV,Non Autonomous,Co.Ed,NAGAPATTINAM,University College of Engineering  Thirukkuvalai  Nagappattinam District 610204,XM,29
3018 Total,,,,,,,353
3019,AU UNIV,Non Autonomous,Co.Ed,CUDDALORE,University College of Engineering  Panruti  Chennai-Kumbakonam Highway  Panikkankuppam  Panruti  Cuddalore District 607106,CE,59
3019,AU UNIV,Non Autonomous,Co.Ed,CUDDALORE,University College of Engineering  Panruti  Chennai-Kumbakonam Highway  Panikkankuppam  Panruti  Cuddalore District 607106,CS,59
3019,AU UNIV,Non Autonomous,Co.Ed,CUDDALORE,University College of Engineering  Panruti  Chennai-Kumbakonam Highway  Panikkankuppam  Panruti  Cuddalore District 607106,EC,59
3019,AU UNIV,Non Autonomous,Co.Ed,CUDDALORE,University College of Engineering  Panruti  Chennai-Kumbakonam Highway  Panikkankuppam  Panruti  Cuddalore District 607106,EE,59
3019,AU UNIV,Non Autonomous,Co.Ed,CUDDALORE,University College of Engineering  Panruti  Chennai-Kumbakonam Highway  Panikkankuppam  Panruti  Cuddalore District 607106,ME,58
3019,AU UNIV,Non Autonomous,Co.Ed,CUDDALORE,University College of Engineering  Panruti  Chennai-Kumbakonam Highway  Panikkankuppam  Panruti  Cuddalore District 607106,XC,29
3019,AU UNIV,Non Autonomous,Co.Ed,CUDDALORE,University College of Engineering  Panruti  Chennai-Kumbakonam Highway  Panikkankuppam  Panruti  Cuddalore District 607106,XM,30
3019 Total,,,,,,,353
3021,AU UNIV,Non Autonomous,Co.Ed,THANJAVUR,University College of Engineering  Pattukkottai  ECR Road  Rajamadam  Pattukkottai Taluk  Thanjavur District 614701,CE,59
3021,AU UNIV,Non Autonomous,Co.Ed,THANJAVUR,University College of Engineering  Pattukkottai  ECR Road  Rajamadam  Pattukkottai Taluk  Thanjavur District 614701,CS,58
3021,AU UNIV,Non Autonomous,Co.Ed,THANJAVUR,University College of Engineering  Pattukkottai  ECR Road  Rajamadam  Pattukkottai Taluk  Thanjavur District 614701,EC,59
3021,AU UNIV,Non Autonomous,Co.Ed,THANJAVUR,University College of Engineering  Pattukkottai  ECR Road  Rajamadam  Pattukkottai Taluk  Thanjavur District 614701,EE,59
3021,AU UNIV,Non Autonomous,Co.Ed,THANJAVUR,University College of Engineering  Pattukkottai  ECR Road  Rajamadam  Pattukkottai Taluk  Thanjavur District 614701,ME,59
3021,AU UNIV,Non Autonomous,Co.Ed,THANJAVUR,University College of Engineering  Pattukkottai  ECR Road  Rajamadam  Pattukkottai Taluk  Thanjavur District 614701,XC,29
3021,AU UNIV,Non Autonomous,Co.Ed,THANJAVUR,University College of Engineering  Pattukkottai  ECR Road  Rajamadam  Pattukkottai Taluk  Thanjavur District 614701,XM,30
3021 Total,,,,,,,353
4020,AU UNIV,Non Autonomous,Co.Ed,TIRUNELVELI,Anna University Regional Campus - Tirunelveli  Trivandrum Road  Palayamkottai  Tirunelveli District 627007,CS,58
4020,AU UNIV,Non Autonomous,Co.Ed,TIRUNELVELI,Anna University Regional Campus - Tirunelveli  Trivandrum Road  Palayamkottai  Tirunelveli District 627007,EC,59
4020,AU UNIV,Non Autonomous,Co.Ed,TIRUNELVELI,Anna University Regional Campus - Tirunelveli  Trivandrum Road  Palayamkottai  Tirunelveli District 627007,GI,59
4020,AU UNIV,Non Autonomous,Co.Ed,TIRUNELVELI,Anna University Regional Campus - Tirunelveli  Trivandrum Road  Palayamkottai  Tirunelveli District 627007,ME,59
4020 Total,,,,,,,235
4023,AU UNIV,Non Autonomous,Co.Ed,KANYAKUMARI,University College of Engineering  Nagercoil  Nagercoil Industrial Estate  Konam  Kanyakumari District 629004,CE,59
4023,AU UNIV,Non Autonomous,Co.Ed,KANYAKUMARI,University College of Engineering  Nagercoil  Nagercoil Industrial Estate  Konam  Kanyakumari District 629004,CS,117
4023,AU UNIV,Non Autonomous,Co.Ed,KANYAKUMARI,University College of Engineering  Nagercoil  Nagercoil Industrial Estate  Konam  Kanyakumari District 629004,EC,58
4023,AU UNIV,Non Autonomous,Co.Ed,KANYAKUMARI,University College of Engineering  Nagercoil  Nagercoil Industrial Estate  Konam  Kanyakumari District 629004,EE,59
4023,AU UNIV,Non Autonomous,Co.Ed,KANYAKUMARI,University College of Engineering  Nagercoil  Nagercoil Industrial Estate  Konam  Kanyakumari District 629004,IT,59
4023,AU UNIV,Non Autonomous,Co.Ed,KANYAKUMARI,University College of Engineering  Nagercoil  Nagercoil Industrial Estate  Konam  Kanyakumari District 629004,ME,59
4023,AU UNIV,Non Autonomous,Co.Ed,KANYAKUMARI,University College of Engineering  Nagercoil  Nagercoil Industrial Estate  Konam  Kanyakumari District 629004,XC,30
4023,AU UNIV,Non Autonomous,Co.Ed,KANYAKUMARI,University College of Engineering  Nagercoil  Nagercoil Industrial Estate  Konam  Kanyakumari District 629004,XM,29
4023 Total,,,,,,,470
4024,AU UNIV,Non Autonomous,Co.Ed,TUTICORIN,University V.O.C. College of Engineering  Thoothukudi  Near V.O.C. College  Millerpuram  Thoothukudi District 628008,CE,59
4024,AU UNIV,Non Autonomous,Co.Ed,TUTICORIN,University V.O.C. College of Engineering  Thoothukudi  Near V.O.C. College  Millerpuram  Thoothukudi District 628008,EC,59
4024,AU UNIV,Non Autonomous,Co.Ed,TUTICORIN,University V.O.C. College of Engineering  Thoothukudi  Near V.O.C. College  Millerpuram  Thoothukudi District 628008,EE,58
4024,AU UNIV,Non Autonomous,Co.Ed,TUTICORIN,University V.O.C. College of Engineering  Thoothukudi  Near V.O.C. College  Millerpuram  Thoothukudi District 628008,ME,59
4024,AU UNIV,Non Autonomous,Co.Ed,TUTICORIN,University V.O.C. College of Engineering  Thoothukudi  Near V.O.C. College  Millerpuram  Thoothukudi District 628008,XC,29
4024,AU UNIV,Non Autonomous,Co.Ed,TUTICORIN,University V.O.C. College of Engineering  Thoothukudi  Near V.O.C. College  Millerpuram  Thoothukudi District 628008,XM,30
4024 Total,,,,,,,294
5010,AU UNIV,Non Autonomous,Co.Ed,MADURAI,Anna University Regional Campus - Madurai  Kanyakumari National Highway  Keelakuilkudi  Madurai District 625019,CE,59
5010,AU UNIV,Non Autonomous,Co.Ed,MADURAI,Anna University Regional Campus - Madurai  Kanyakumari National Highway  Keelakuilkudi  Madurai District 625019,CS,59
5010,AU UNIV,Non Autonomous,Co.Ed,MADURAI,Anna University Regional Campus - Madurai  Kanyakumari National Highway  Keelakuilkudi  Madurai District 625019,EC,59
5010,AU UNIV,Non Autonomous,Co.Ed,MADURAI,Anna University Regional Campus - Madurai  Kanyakumari National Highway  Keelakuilkudi  Madurai District 625019,EE,58
5010,AU UNIV,Non Autonomous,Co.Ed,MADURAI,Anna University Regional Campus - Madurai  Kanyakumari National Highway  Keelakuilkudi  Madurai District 625019,ME,59
5010 Total,,,,,,,294
5017,AU UNIV,Non Autonomous,Co.Ed,RAMANATHAPURAM,University College of Engineering  Ramanathapuram  Pullangudi  Ramanathapuram District 623513,CE,58
5017,AU UNIV,Non Autonomous,Co.Ed,RAMANATHAPURAM,University College of Engineering  Ramanathapuram  Pullangudi  Ramanathapuram District 623513,CS,59
5017,AU UNIV,Non Autonomous,Co.Ed,RAMANATHAPURAM,University College of Engineering  Ramanathapuram  Pullangudi  Ramanathapuram District 623513,EC,59
5017,AU UNIV,Non Autonomous,Co.Ed,RAMANATHAPURAM,University College of Engineering  Ramanathapuram  Pullangudi  Ramanathapuram District 623513,ME,59
5017,AU UNIV,Non Autonomous,Co.Ed,RAMANATHAPURAM,University College of Engineering  Ramanathapuram  Pullangudi  Ramanathapuram District 623513,XC,29
5017,AU UNIV,Non Autonomous,Co.Ed,RAMANATHAPURAM,University College of Engineering  Ramanathapuram  Pullangudi  Ramanathapuram District 623513,XM,30
5017 Total,,,,,,,294
5022,AU UNIV,Non Autonomous,Co.Ed,DINDIGUL,University College of Engineering  Dindigul  Mangarai Pirivu  Reddiyarchathiram  Dindigul District 624622,CE,59
5022,AU UNIV,Non Autonomous,Co.Ed,DINDIGUL,University College of Engineering  Dindigul  Mangarai Pirivu  Reddiyarchathiram  Dindigul District 624622,CS,59
5022,AU UNIV,Non Autonomous,Co.Ed,DINDIGUL,University College of Engineering  Dindigul  Mangarai Pirivu  Reddiyarchathiram  Dindigul District 624622,EC,59
5022,AU UNIV,Non Autonomous,Co.Ed,DINDIGUL,University College of Engineering  Dindigul  Mangarai Pirivu  Reddiyarchathiram  Dindigul District 624622,EE,58
5022,AU UNIV,Non Autonomous,Co.Ed,DINDIGUL,University College of Engineering  Dindigul  Mangarai Pirivu  Reddiyarchathiram  Dindigul District 624622,ME,59
5022,AU UNIV,Non Autonomous,Co.Ed,DINDIGUL,University College of Engineering  Dindigul  Mangarai Pirivu  Reddiyarchathiram  Dindigul District 624622,XC,30
5022,AU UNIV,Non Autonomous,Co.Ed,DINDIGUL,University College of Engineering  Dindigul  Mangarai Pirivu  Reddiyarchathiram  Dindigul District 624622,XM,29
5022 Total,,,,,,,353
5,ANNAMALAI,Non Autonomous,Co.Ed,CUDDALORE,Annamalai University Faculty of Engineering and Technology Annamalai nagar Cuddalore,AM,59
5,ANNAMALAI,Non Autonomous,Co.Ed,CUDDALORE,Annamalai University Faculty of Engineering and Technology Annamalai nagar Cuddalore,CE,58
5,ANNAMALAI,Non Autonomous,Co.Ed,CUDDALORE,Annamalai University Faculty of Engineering and Technology Annamalai nagar Cuddalore,CF,59
5,ANNAMALAI,Non Autonomous,Co.Ed,CUDDALORE,Annamalai University Faculty of Engineering and Technology Annamalai nagar Cuddalore,CH,118
5,ANNAMALAI,Non Autonomous,Co.Ed,CUDDALORE,Annamalai University Faculty of Engineering and Technology Annamalai nagar Cuddalore,CS,117
5,ANNAMALAI,Non Autonomous,Co.Ed,CUDDALORE,Annamalai University Faculty of Engineering and Technology Annamalai nagar Cuddalore,CZ,59
5,ANNAMALAI,Non Autonomous,Co.Ed,CUDDALORE,Annamalai University Faculty of Engineering and Technology Annamalai nagar Cuddalore,EC,59
5,ANNAMALAI,Non Autonomous,Co.Ed,CUDDALORE,Annamalai University Faculty of Engineering and Technology Annamalai nagar Cuddalore,EE,118
5,ANNAMALAI,Non Autonomous,Co.Ed,CUDDALORE,Annamalai University Faculty of Engineering and Technology Annamalai nagar Cuddalore,EI,59
5,ANNAMALAI,Non Autonomous,Co.Ed,CUDDALORE,Annamalai University Faculty of Engineering and Technology Annamalai nagar Cuddalore,IT,117
5,ANNAMALAI,Non Autonomous,Co.Ed,CUDDALORE,Annamalai University Faculty of Engineering and Technology Annamalai nagar Cuddalore,ME,118
5,ANNAMALAI,Non Autonomous,Co.Ed,CUDDALORE,Annamalai University Faculty of Engineering and Technology Annamalai nagar Cuddalore,MM,59
5 Total,,,,,,,1000
1321,CENTRAL GOVT,Non Autonomous,Co.Ed,CHENNAI,Central Institute of Petrochemicals Engineering and Technology (Formerly Central Institute of Plastics Engineering and Technology) (CIPET)  Guindy  Chennai 600032,MN,59
1321,CENTRAL GOVT,Non Autonomous,Co.Ed,CHENNAI,Central Institute of Petrochemicals Engineering and Technology (Formerly Central Institute of Plastics Engineering and Technology) (CIPET)  Guindy  Chennai 600032,PA,59
1321 Total,,,,,,,118
2343,CENTRAL GOVT,Non Autonomous,Co.Ed,SALEM,Indian Institute of Handloom Technology  Foulke's Compound  Thillai Nagar  Salem District 636001,HT,29
2343 Total,,,,,,,29
5012,CENTRAL GOVT,Non Autonomous,Co.Ed,SIVAGANGAI,Central Electrochemical Research Institute CECRI)  Karaikudi  Sivagangai District 630006,CC,34
5012 Total,,,,,,,34
1101,MIN,Non Autonomous,Co.Ed,THIRUVALLUR,Aalim Muhammed Salegh College of Engineering  Muthapudupet  Avadi IAF  Chennai 600055,AD,30
1101,MIN,Non Autonomous,Co.Ed,THIRUVALLUR,Aalim Muhammed Salegh College of Engineering  Muthapudupet  Avadi IAF  Chennai 600055,CS,59
1101,MIN,Non Autonomous,Co.Ed,THIRUVALLUR,Aalim Muhammed Salegh College of Engineering  Muthapudupet  Avadi IAF  Chennai 600055,EC,29
1101,MIN,Non Autonomous,Co.Ed,THIRUVALLUR,Aalim Muhammed Salegh College of Engineering  Muthapudupet  Avadi IAF  Chennai 600055,EE,25
1101,MIN,Non Autonomous,Co.Ed,THIRUVALLUR,Aalim Muhammed Salegh College of Engineering  Muthapudupet  Avadi IAF  Chennai 600055,IT,29
1101,MIN,Non Autonomous,Co.Ed,THIRUVALLUR,Aalim Muhammed Salegh College of Engineering  Muthapudupet  Avadi IAF  Chennai 600055,ME,24
1101 Total,,,,,,,196
1106,MIN,Non Autonomous,Co.Ed,THIRUVALLUR,Jaya Engineering College  Thirunindravur  Chennai 602024,AE,29
1106,MIN,Non Autonomous,Co.Ed,THIRUVALLUR,Jaya Engineering College  Thirunindravur  Chennai 602024,CB,20
1106,MIN,Non Autonomous,Co.Ed,THIRUVALLUR,Jaya Engineering College  Thirunindravur  Chennai 602024,CE,15
1106,MIN,Non Autonomous,Co.Ed,THIRUVALLUR,Jaya Engineering College  Thirunindravur  Chennai 602024,CS,59
1106,MIN,Non Autonomous,Co.Ed,THIRUVALLUR,Jaya Engineering College  Thirunindravur  Chennai 602024,EC,44
1106,MIN,Non Autonomous,Co.Ed,THIRUVALLUR,Jaya Engineering College  Thirunindravur  Chennai 602024,EE,29
1106,MIN,Non Autonomous,Co.Ed,THIRUVALLUR,Jaya Engineering College  Thirunindravur  Chennai 602024,EI,19
1106,MIN,Non Autonomous,Co.Ed,THIRUVALLUR,Jaya Engineering College  Thirunindravur  Chennai 602024,IT,59
1106,MIN,Non Autonomous,Co.Ed,THIRUVALLUR,Jaya Engineering College  Thirunindravur  Chennai 602024,ME,29
1106,MIN,Non Autonomous,Co.Ed,THIRUVALLUR,Jaya Engineering College  Thirunindravur  Chennai 602024,TX,20
1106 Total,,,,,,,323
1107,MIN,Non Autonomous,Co.Ed,THIRUVALLUR,Jaya Institute of Technology  Kanchipadi Post  Thiruvallur-Tiruttani NH  Road  Thiruvallur District 631204,CS,49
1107,MIN,Non Autonomous,Co.Ed,THIRUVALLUR,Jaya Institute of Technology  Kanchipadi Post  Thiruvallur-Tiruttani NH  Road  Thiruvallur District 631204,EC,25
1107,MIN,Non Autonomous,Co.Ed,THIRUVALLUR,Jaya Institute of Technology  Kanchipadi Post  Thiruvallur-Tiruttani NH  Road  Thiruvallur District 631204,EE,25
1107,MIN,Non Autonomous,Co.Ed,THIRUVALLUR,Jaya Institute of Technology  Kanchipadi Post  Thiruvallur-Tiruttani NH  Road  Thiruvallur District 631204,FD,39
1107,MIN,Non Autonomous,Co.Ed,THIRUVALLUR,Jaya Institute of Technology  Kanchipadi Post  Thiruvallur-Tiruttani NH  Road  Thiruvallur District 631204,ME,24
1107 Total,,,,,,,162
1110,MIN,Non Autonomous,Co.Ed,THIRUVALLUR,Prathyusha Engineering college  Aranvoyalkuppam  Thiruvallur District 602025,AD,59
1110,MIN,Non Autonomous,Co.Ed,THIRUVALLUR,Prathyusha Engineering college  Aranvoyalkuppam  Thiruvallur District 602025,AM,30
1110,MIN,Non Autonomous,Co.Ed,THIRUVALLUR,Prathyusha Engineering college  Aranvoyalkuppam  Thiruvallur District 602025,BT,56
1110,MIN,Non Autonomous,Co.Ed,THIRUVALLUR,Prathyusha Engineering college  Aranvoyalkuppam  Thiruvallur District 602025,CS,88
1110,MIN,Non Autonomous,Co.Ed,THIRUVALLUR,Prathyusha Engineering college  Aranvoyalkuppam  Thiruvallur District 602025,EC,30
1110,MIN,Non Autonomous,Co.Ed,THIRUVALLUR,Prathyusha Engineering college  Aranvoyalkuppam  Thiruvallur District 602025,EE,24
1110,MIN,Non Autonomous,Co.Ed,THIRUVALLUR,Prathyusha Engineering college  Aranvoyalkuppam  Thiruvallur District 602025,IT,29
