College Code,Category,Autonomous Status,Co.Ed Status,District,College Name,COURSE,TOTAL,Processed
1519,NM,Non Autonomous,Co.Ed,THIRUPATHUR,Bharathidasan Engineering College  Nattrampalli Post  Thiruppathur District 635854,ME,54,15191519
1519 Total,,,,,,,314,1519 Total1519 Total
1520,NM,Non Autonomous,Co.Ed,VELLORE,Kingston Engineering College  Chithoor Main Road  Christianpet Village  Katpadi Taluk   Vellore District 632059,AD,38,15201520
1520,NM,Non Autonomous,Co.Ed,VELLORE,Kingston Engineering College  Chithoor Main Road  Christianpet Village  Katpadi Taluk   Vellore District 632059,CB,19,15201520
1520,NM,Non Autonomous,Co.Ed,VELLORE,Kingston Engineering College  Chithoor Main Road  Christianpet Village  Katpadi Taluk   Vellore District 632059,CS,76,15201520
1520,NM,Non Autonomous,Co.Ed,VELLORE,Kingston Engineering College  Chithoor Main Road  Christianpet Village  Katpadi Taluk   Vellore District 632059,EC,38,15201520
1520,NM,Non Autonomous,Co.Ed,VELLORE,Kingston Engineering College  Chithoor Main Road  Christianpet Village  Katpadi Taluk   Vellore District 632059,IT,38,15201520
1520,NM,Non Autonomous,Co.Ed,VELLORE,Kingston Engineering College  Chithoor Main Road  Christianpet Village  Katpadi Taluk   Vellore District 632059,ME,20,15201520
1520 Total,,,,,,,229,1520 Total1520 Total
1523,NM,Non Autonomous,Co.Ed,RANIPET,Global Institute of Engineering and Technology  Bangalore-Chennai Highway  Melvisharam  Walajah Taluk  Ranipet District 632506,AD,20,15231523
1523,NM,Non Autonomous,Co.Ed,RANIPET,Global Institute of Engineering and Technology  Bangalore-Chennai Highway  Melvisharam  Walajah Taluk  Ranipet District 632506,AU,19,15231523
1523,NM,Non Autonomous,Co.Ed,RANIPET,Global Institute of Engineering and Technology  Bangalore-Chennai Highway  Melvisharam  Walajah Taluk  Ranipet District 632506,CE,19,15231523
1523,NM,Non Autonomous,Co.Ed,RANIPET,Global Institute of Engineering and Technology  Bangalore-Chennai Highway  Melvisharam  Walajah Taluk  Ranipet District 632506,CS,58,15231523
1523,NM,Non Autonomous,Co.Ed,RANIPET,Global Institute of Engineering and Technology  Bangalore-Chennai Highway  Melvisharam  Walajah Taluk  Ranipet District 632506,EC,38,15231523
1523,NM,Non Autonomous,Co.Ed,RANIPET,Global Institute of Engineering and Technology  Bangalore-Chennai Highway  Melvisharam  Walajah Taluk  Ranipet District 632506,EE,18,15231523
1523,NM,Non Autonomous,Co.Ed,RANIPET,Global Institute of Engineering and Technology  Bangalore-Chennai Highway  Melvisharam  Walajah Taluk  Ranipet District 632506,IT,58,15231523
1523,NM,Non Autonomous,Co.Ed,RANIPET,Global Institute of Engineering and Technology  Bangalore-Chennai Highway  Melvisharam  Walajah Taluk  Ranipet District 632506,ME,18,15231523
1523 Total,,,,,,,248,1523 Total1523 Total
1524,NM,Non Autonomous,Co.Ed,THIRUVANNAMALAI,Annamalaiar College of Engineering  Modaiyur Village  Polur Taluk  Thiruvannamalai District 606902,CE,24,15241524
1524,NM,Non Autonomous,Co.Ed,THIRUVANNAMALAI,Annamalaiar College of Engineering  Modaiyur Village  Polur Taluk  Thiruvannamalai District 606902,CS,48,15241524
1524,NM,Non Autonomous,Co.Ed,THIRUVANNAMALAI,Annamalaiar College of Engineering  Modaiyur Village  Polur Taluk  Thiruvannamalai District 606902,EC,24,15241524
1524,NM,Non Autonomous,Co.Ed,THIRUVANNAMALAI,Annamalaiar College of Engineering  Modaiyur Village  Polur Taluk  Thiruvannamalai District 606902,EE,24,15241524
1524,NM,Non Autonomous,Co.Ed,THIRUVANNAMALAI,Annamalaiar College of Engineering  Modaiyur Village  Polur Taluk  Thiruvannamalai District 606902,IT,24,15241524
1524,NM,Non Autonomous,Co.Ed,THIRUVANNAMALAI,Annamalaiar College of Engineering  Modaiyur Village  Polur Taluk  Thiruvannamalai District 606902,ME,48,15241524
1524 Total,,,,,,,192,1524 Total1524 Total
1525,NM,Non Autonomous,Co.Ed,THIRUPATHUR,Podhigai College of Engineering and Technology  Vinayakapuram  Adiyur Post  Tirupattur District 635601,CE,25,15251525
1525,NM,Non Autonomous,Co.Ed,THIRUPATHUR,Podhigai College of Engineering and Technology  Vinayakapuram  Adiyur Post  Tirupattur District 635601,CS,50,15251525
1525,NM,Non Autonomous,Co.Ed,THIRUPATHUR,Podhigai College of Engineering and Technology  Vinayakapuram  Adiyur Post  Tirupattur District 635601,EC,27,15251525
1525,NM,Non Autonomous,Co.Ed,THIRUPATHUR,Podhigai College of Engineering and Technology  Vinayakapuram  Adiyur Post  Tirupattur District 635601,EE,50,15251525
1525,NM,Non Autonomous,Co.Ed,THIRUPATHUR,Podhigai College of Engineering and Technology  Vinayakapuram  Adiyur Post  Tirupattur District 635601,IT,50,15251525
1525,NM,Non Autonomous,Co.Ed,THIRUPATHUR,Podhigai College of Engineering and Technology  Vinayakapuram  Adiyur Post  Tirupattur District 635601,ME,47,15251525
1525 Total,,,,,,,249,1525 Total1525 Total
1526,NM,Non Autonomous,Co.Ed,RANIPET,Sri Krishna College of Engineering  Tiruttani High Road  Arakkonam  Ranipet District 631003,CE,19,15261526
1526,NM,Non Autonomous,Co.Ed,RANIPET,Sri Krishna College of Engineering  Tiruttani High Road  Arakkonam  Ranipet District 631003,CS,38,15261526
1526,NM,Non Autonomous,Co.Ed,RANIPET,Sri Krishna College of Engineering  Tiruttani High Road  Arakkonam  Ranipet District 631003,EC,19,15261526
1526,NM,Non Autonomous,Co.Ed,RANIPET,Sri Krishna College of Engineering  Tiruttani High Road  Arakkonam  Ranipet District 631003,EE,20,15261526
1526,NM,Non Autonomous,Co.Ed,RANIPET,Sri Krishna College of Engineering  Tiruttani High Road  Arakkonam  Ranipet District 631003,ME,76,15261526
1526 Total,,,,,,,172,1526 Total1526 Total
1529,NM,Non Autonomous,Co.Ed,THIRUVANNAMALAI,Oxford College of Engineering  Venmani Village  Karaipoondi Post  Polur Taluk  Thiruvannamalai District 606803,CE,59,15291529
1529,NM,Non Autonomous,Co.Ed,THIRUVANNAMALAI,Oxford College of Engineering  Venmani Village  Karaipoondi Post  Polur Taluk  Thiruvannamalai District 606803,CS,59,15291529
1529,NM,Non Autonomous,Co.Ed,THIRUVANNAMALAI,Oxford College of Engineering  Venmani Village  Karaipoondi Post  Polur Taluk  Thiruvannamalai District 606803,EC,58,15291529
1529,NM,Non Autonomous,Co.Ed,THIRUVANNAMALAI,Oxford College of Engineering  Venmani Village  Karaipoondi Post  Polur Taluk  Thiruvannamalai District 606803,EE,59,15291529
1529,NM,Non Autonomous,Co.Ed,THIRUVANNAMALAI,Oxford College of Engineering  Venmani Village  Karaipoondi Post  Polur Taluk  Thiruvannamalai District 606803,ME,59,15291529
1529 Total,,,,,,,294,1529 Total1529 Total
1605,MIN,Non Autonomous,WOMENS,KALLAKURICHI,Idhaya Engineering College for Women  Chinnasalem  Kallakkurichi District 606201,CS,69,16051605
1605,MIN,Non Autonomous,WOMENS,KALLAKURICHI,Idhaya Engineering College for Women  Chinnasalem  Kallakkurichi District 606201,EC,49,16051605
1605,MIN,Non Autonomous,WOMENS,KALLAKURICHI,Idhaya Engineering College for Women  Chinnasalem  Kallakkurichi District 606201,EE,24,16051605
1605,MIN,Non Autonomous,WOMENS,KALLAKURICHI,Idhaya Engineering College for Women  Chinnasalem  Kallakkurichi District 606201,IT,49,16051605
1605 Total,,,,,,,191,1605 Total1605 Total
2302,NM,Non Autonomous,Co.Ed,SALEM,Sri Shanmugha College of Engineering and Technology  Morur Bit II Village  Salem District 637304,AD,54,23022302
2302,NM,Non Autonomous,Co.Ed,SALEM,Sri Shanmugha College of Engineering and Technology  Morur Bit II Village  Salem District 637304,AG,41,23022302
2302,NM,Non Autonomous,Co.Ed,SALEM,Sri Shanmugha College of Engineering and Technology  Morur Bit II Village  Salem District 637304,BM,39,23022302
2302,NM,Non Autonomous,Co.Ed,SALEM,Sri Shanmugha College of Engineering and Technology  Morur Bit II Village  Salem District 637304,CS,44,23022302
2302,NM,Non Autonomous,Co.Ed,SALEM,Sri Shanmugha College of Engineering and Technology  Morur Bit II Village  Salem District 637304,EC,49,23022302
2302,NM,Non Autonomous,Co.Ed,SALEM,Sri Shanmugha College of Engineering and Technology  Morur Bit II Village  Salem District 637304,IT,54,23022302
2302,NM,Non Autonomous,Co.Ed,SALEM,Sri Shanmugha College of Engineering and Technology  Morur Bit II Village  Salem District 637304,ME,38,23022302
2302,NM,Non Autonomous,Co.Ed,SALEM,Sri Shanmugha College of Engineering and Technology  Morur Bit II Village  Salem District 637304,SC,38,23022302
2302 Total,,,,,,,357,2302 Total2302 Total
2314,NM,Non Autonomous,Co.Ed,NAMAKKAL,Muthayammal College of Engineering  Kakkaveri Post  Namakkal District 637408,AD,59,23142314
2314,NM,Non Autonomous,Co.Ed,NAMAKKAL,Muthayammal College of Engineering  Kakkaveri Post  Namakkal District 637408,AG,59,23142314
2314,NM,Non Autonomous,Co.Ed,NAMAKKAL,Muthayammal College of Engineering  Kakkaveri Post  Namakkal District 637408,CS,112,23142314
2314,NM,Non Autonomous,Co.Ed,NAMAKKAL,Muthayammal College of Engineering  Kakkaveri Post  Namakkal District 637408,EC,53,23142314
2314,NM,Non Autonomous,Co.Ed,NAMAKKAL,Muthayammal College of Engineering  Kakkaveri Post  Namakkal District 637408,EE,29,23142314
2314 Total,,,,,,,312,2314 Total2314 Total
2327,NM,Non Autonomous,Co.Ed,KARUR,N S N College of Engineering and Technology  Karur-Madurai NH7  Manalmedu  Karur District 639003,AD,59,23272327
2327,NM,Non Autonomous,Co.Ed,KARUR,N S N College of Engineering and Technology  Karur-Madurai NH7  Manalmedu  Karur District 639003,CE,29,23272327
2327,NM,Non Autonomous,Co.Ed,KARUR,N S N College of Engineering and Technology  Karur-Madurai NH7  Manalmedu  Karur District 639003,CS,54,23272327
2327,NM,Non Autonomous,Co.Ed,KARUR,N S N College of Engineering and Technology  Karur-Madurai NH7  Manalmedu  Karur District 639003,EC,54,23272327
2327,NM,Non Autonomous,Co.Ed,KARUR,N S N College of Engineering and Technology  Karur-Madurai NH7  Manalmedu  Karur District 639003,EE,29,23272327
2327,NM,Non Autonomous,Co.Ed,KARUR,N S N College of Engineering and Technology  Karur-Madurai NH7  Manalmedu  Karur District 639003,IT,53,23272327
2327,NM,Non Autonomous,Co.Ed,KARUR,N S N College of Engineering and Technology  Karur-Madurai NH7  Manalmedu  Karur District 639003,ME,59,23272327
2327 Total,,,,,,,337,2327 Total2327 Total
2328,NM,Non Autonomous,Co.Ed,NAMAKKAL,K S R Institute for Engineering and Technology  Thokkavadi  Namakkal District 637215,BM,38,23282328
2328,NM,Non Autonomous,Co.Ed,NAMAKKAL,K S R Institute for Engineering and Technology  Thokkavadi  Namakkal District 637215,CS,58,23282328
2328,NM,Non Autonomous,Co.Ed,NAMAKKAL,K S R Institute for Engineering and Technology  Thokkavadi  Namakkal District 637215,EC,38,23282328
2328,NM,Non Autonomous,Co.Ed,NAMAKKAL,K S R Institute for Engineering and Technology  Thokkavadi  Namakkal District 637215,EE,39,23282328
2328,NM,Non Autonomous,Co.Ed,NAMAKKAL,K S R Institute for Engineering and Technology  Thokkavadi  Namakkal District 637215,IT,38,23282328
2328,NM,Non Autonomous,Co.Ed,NAMAKKAL,K S R Institute for Engineering and Technology  Thokkavadi  Namakkal District 637215,ME,49,23282328
2328,NM,Non Autonomous,Co.Ed,NAMAKKAL,K S R Institute for Engineering and Technology  Thokkavadi  Namakkal District 637215,SC,38,23282328
2328 Total,,,,,,,298,2328 Total2328 Total
2329,NM,Non Autonomous,Co.Ed,COIMBATORE,Rathinam Technical Campus  Pollachi Road  Eachanari  Coimbatore District 641021,AD,38,23292329
2329,NM,Non Autonomous,Co.Ed,COIMBATORE,Rathinam Technical Campus  Pollachi Road  Eachanari  Coimbatore District 641021,AG,20,23292329
