college code,category,autonomous status,co.ed status,district,college name,course,total,oc,bc,bcm,mbc,sc,sca,st,general,7.5% reservation,OC,OC_7.5,BC,BC_7.5,BCM,BCM_7.5,MBC,MBC_7.5,SC,SC_7.5,SCA,SCA_7.5,ST,ST_7.5,Rounded_OC,Rounded_OC_7.5,Rounded_BC,Rounded_BC_7.5,Rounded_BCM,Rounded_BCM_7.5
5901,GOVT,Autonomous,Co.Ed,SIVAGANGAI,Alagappa Chettair Government College of Engineering and Technology (Autonomous)  Karaikudi  Sivagangai District 630004,CS,59.0000,18.2900,15.6350,2.0650,11.8000,8.8500,1.7700,0.5900,54.5750,4.4250,16.9183,1.3718,14.4624,1.1726,1.9101,0.1549,10.9150,0.8850,8.1862,0.6637,1.6373,0.1327,0.5458,0.0442,17,1,15,1,2,0
5901,GOVT,Autonomous,Co.Ed,SIVAGANGAI,Alagappa Chettair Government College of Engineering and Technology (Autonomous)  Karaikudi  Sivagangai District 630004,EC,59.0000,18.2900,15.6350,2.0650,11.8000,8.8500,1.7700,0.5900,54.5750,4.4250,16.9183,1.3718,14.4624,1.1726,1.9101,0.1549,10.9150,0.8850,8.1862,0.6637,1.6373,0.1327,0.5458,0.0442,17,1,15,1,2,0
5901,GOVT,Autonomous,Co.Ed,SIVAGANGAI,Alagappa Chettair Government College of Engineering and Technology (Autonomous)  Karaikudi  Sivagangai District 630004,EE,118.0000,36.5800,31.2700,4.1300,23.6000,17.7000,3.5400,1.1800,109.1500,8.8500,33.8365,2.7435,28.9248,2.3453,3.8203,0.3098,21.8300,1.7700,16.3725,1.3275,3.2745,0.2655,1.0915,0.0885,34,3,29,2,4,1
5901,GOVT,Autonomous,Co.Ed,SIVAGANGAI,Alagappa Chettair Government College of Engineering and Technology (Autonomous)  Karaikudi  Sivagangai District 630004,ME,118.0000,36.5800,31.2700,4.1300,23.6000,17.7000,3.5400,1.1800,109.1500,8.8500,33.8365,2.7435,28.9248,2.3453,3.8203,0.3098,21.8300,1.7700,16.3725,1.3275,3.2745,0.2655,1.0915,0.0885,34,3,29,2,4,1
5901 Total,,,,,,,412.0000,127.7200,109.1800,14.4200,82.4000,61.8000,12.3600,4.1200,381.1000,30.9000,118.1410,9.5790,100.9915,8.1885,13.3385,1.0815,76.2200,6.1800,57.1650,4.6350,11.4330,0.9270,3.8110,0.3090,118,10,101,8,13,1
2006,GA,Autonomous,Co.Ed,COIMBATORE,PSG College of Technology (Autonomous)  Peelamedu  Coimbatore District 641004,CE,29.0000,8.9900,7.6850,1.0150,5.8000,4.3500,0.8700,0.2900,26.8250,2.1750,8.3158,0.6742,7.1086,0.5764,0.9389,0.0761,5.3650,0.4350,4.0238,0.3262,0.8048,0.0652,0.2683,0.0217,8,1,7,1,1,0
2006,GA,Autonomous,Co.Ed,COIMBATORE,PSG College of Technology (Autonomous)  Peelamedu  Coimbatore District 641004,EC,59.0000,18.2900,15.6350,2.0650,11.8000,8.8500,1.7700,0.5900,54.5750,4.4250,16.9183,1.3718,14.4624,1.1726,1.9101,0.1549,10.9150,0.8850,8.1862,0.6637,1.6373,0.1327,0.5458,0.0442,17,1,15,1,2,0
2006,GA,Autonomous,Co.Ed,COIMBATORE,PSG College of Technology (Autonomous)  Peelamedu  Coimbatore District 641004,EE,59.0000,18.2900,15.6350,2.0650,11.8000,8.8500,1.7700,0.5900,54.5750,4.4250,16.9183,1.3718,14.4624,1.1726,1.9101,0.1549,10.9150,0.8850,8.1862,0.6637,1.6373,0.1327,0.5458,0.0442,17,1,15,1,2,0
2006,GA,Autonomous,Co.Ed,COIMBATORE,PSG College of Technology (Autonomous)  Peelamedu  Coimbatore District 641004,ME,59.0000,18.2900,15.6350,2.0650,11.8000,8.8500,1.7700,0.5900,54.5750,4.4250,16.9183,1.3718,14.4624,1.1726,1.9101,0.1549,10.9150,0.8850,8.1862,0.6637,1.6373,0.1327,0.5458,0.0442,17,1,15,1,2,0
2006,GA,Autonomous,Co.Ed,COIMBATORE,PSG College of Technology (Autonomous)  Peelamedu  Coimbatore District 641004,MT,30.0000,9.3000,7.9500,1.0500,6.0000,4.5000,0.9000,0.3000,27.7500,2.2500,8.6025,0.6975,7.3538,0.5963,0.9713,0.0788,5.5500,0.4500,4.1625,0.3375,0.8325,0.0675,0.2775,0.0225,9,1,7,1,1,0
2006,GA,Autonomous,Co.Ed,COIMBATORE,PSG College of Technology (Autonomous)  Peelamedu  Coimbatore District 641004,PR,29.0000,8.9900,7.6850,1.0150,5.8000,4.3500,0.8700,0.2900,26.8250,2.1750,8.3158,0.6742,7.1086,0.5764,0.9389,0.0761,5.3650,0.4350,4.0238,0.3262,0.8048,0.0652,0.2683,0.0217,8,1,7,1,1,0
2006,GA,Autonomous,Co.Ed,COIMBATORE,PSG College of Technology (Autonomous)  Peelamedu  Coimbatore District 641004,TX,29.0000,8.9900,7.6850,1.0150,5.8000,4.3500,0.8700,0.2900,26.8250,2.1750,8.3158,0.6742,7.1086,0.5764,0.9389,0.0761,5.3650,0.4350,4.0238,0.3262,0.8048,0.0652,0.2683,0.0217,8,1,7,1,1,0
2006 Total,,,,,,,294.0000,91.1400,77.9100,10.2900,58.8000,44.1000,8.8200,2.9400,271.9500,22.0500,84.3045,6.8355,72.0667,5.8433,9.5183,0.7718,54.3900,4.4100,40.7925,3.3075,8.1585,0.6615,2.7195,0.2205,84,7,72,6,9,1
2007,GA,Autonomous,Co.Ed,COIMBATORE,Coimbatore Institute of Technology (Autonomous)  Civil Aerodrome Post  Coimbatore District 641014,CE,44.0000,13.6400,11.6600,1.5400,8.8000,6.6000,1.3200,0.4400,40.7000,3.3000,12.6170,1.0230,10.7855,0.8745,1.4245,0.1155,8.1400,0.6600,6.1050,0.4950,1.2210,0.0990,0.4070,0.0330,13,1,11,1,1,0
2007,GA,Autonomous,Co.Ed,COIMBATORE,Coimbatore Institute of Technology (Autonomous)  Civil Aerodrome Post  Coimbatore District 641014,CH,39.0000,12.0900,10.3350,1.3650,7.8000,5.8500,1.1700,0.3900,36.0750,2.9250,11.1833,0.9067,9.5599,0.7751,1.2626,0.1024,7.2150,0.5850,5.4112,0.4387,1.0822,0.0877,0.3608,0.0292,11,1,10,1,1,0
2007,GA,Autonomous,Co.Ed,COIMBATORE,Coimbatore Institute of Technology (Autonomous)  Civil Aerodrome Post  Coimbatore District 641014,CS,59.0000,18.2900,15.6350,2.0650,11.8000,8.8500,1.7700,0.5900,54.5750,4.4250,16.9183,1.3718,14.4624,1.1726,1.9101,0.1549,10.9150,0.8850,8.1862,0.6637,1.6373,0.1327,0.5458,0.0442,17,1,15,1,2,0
2007,GA,Autonomous,Co.Ed,COIMBATORE,Coimbatore Institute of Technology (Autonomous)  Civil Aerodrome Post  Coimbatore District 641014,EC,59.0000,18.2900,15.6350,2.0650,11.8000,8.8500,1.7700,0.5900,54.5750,4.4250,16.9183,1.3718,14.4624,1.1726,1.9101,0.1549,10.9150,0.8850,8.1862,0.6637,1.6373,0.1327,0.5458,0.0442,17,1,15,1,2,0
2007,GA,Autonomous,Co.Ed,COIMBATORE,Coimbatore Institute of Technology (Autonomous)  Civil Aerodrome Post  Coimbatore District 641014,EE,63.0000,19.5300,16.6950,2.2050,12.6000,9.4500,1.8900,0.6300,58.2750,4.7250,18.0653,1.4647,15.4429,1.2521,2.0396,0.1654,11.6550,0.9450,8.7413,0.7087,1.7483,0.1417,0.5828,0.0473,18,1,15,1,2,0
2007,GA,Autonomous,Co.Ed,COIMBATORE,Coimbatore Institute of Technology (Autonomous)  Civil Aerodrome Post  Coimbatore District 641014,ME,64.0000,19.8400,16.9600,2.2400,12.8000,9.6000,1.9200,0.6400,59.2000,4.8000,18.3520,1.4880,15.6880,1.2720,2.0720,0.1680,11.8400,0.9600,8.8800,0.7200,1.7760,0.1440,0.5920,0.0480,18,2,16,1,2,0
2007 Total,,,,,,,328.0000,101.6800,86.9200,11.4800,65.6000,49.2000,9.8400,3.2800,303.4000,24.6000,94.0540,7.6260,80.4010,6.5190,10.6190,0.8610,60.6800,4.9200,45.5100,3.6900,9.1020,0.7380,3.0340,0.2460,94,8,80,7,11,1
5008,GA,Autonomous,Co.Ed,MADURAI,Thiagarajar College of Engineering (Autonomous) Tirupparankundram  Madurai District 625015,CE,39.0000,12.0900,10.3350,1.3650,7.8000,5.8500,1.1700,0.3900,36.0750,2.9250,11.1833,0.9067,9.5599,0.7751,1.2626,0.1024,7.2150,0.5850,5.4112,0.4387,1.0822,0.0877,0.3608,0.0292,11,1,10,1,1,0
5008,GA,Autonomous,Co.Ed,MADURAI,Thiagarajar College of Engineering (Autonomous) Tirupparankundram  Madurai District 625015,CS,49.0000,15.1900,12.9850,1.7150,9.8000,7.3500,1.4700,0.4900,45.3250,3.6750,14.0508,1.1392,12.0111,0.9739,1.5864,0.1286,9.0650,0.7350,6.7988,0.5512,1.3598,0.1102,0.4533,0.0367,14,1,12,1,2,0
5008,GA,Autonomous,Co.Ed,MADURAI,Thiagarajar College of Engineering (Autonomous) Tirupparankundram  Madurai District 625015,EC,49.0000,15.1900,12.9850,1.7150,9.8000,7.3500,1.4700,0.4900,45.3250,3.6750,14.0508,1.1392,12.0111,0.9739,1.5864,0.1286,9.0650,0.7350,6.7988,0.5512,1.3598,0.1102,0.4533,0.0367,14,1,12,1,2,0
5008,GA,Autonomous,Co.Ed,MADURAI,Thiagarajar College of Engineering (Autonomous) Tirupparankundram  Madurai District 625015,EE,49.0000,15.1900,12.9850,1.7150,9.8000,7.3500,1.4700,0.4900,45.3250,3.6750,14.0508,1.1392,12.0111,0.9739,1.5864,0.1286,9.0650,0.7350,6.7988,0.5512,1.3598,0.1102,0.4533,0.0367,14,1,12,1,2,0
5008,GA,Autonomous,Co.Ed,MADURAI,Thiagarajar College of Engineering (Autonomous) Tirupparankundram  Madurai District 625015,ME,49.0000,15.1900,12.9850,1.7150,9.8000,7.3500,1.4700,0.4900,45.3250,3.6750,14.0508,1.1392,12.0111,0.9739,1.5864,0.1286,9.0650,0.7350,6.7988,0.5512,1.3598,0.1102,0.4533,0.0367,14,1,12,1,2,0
5008 Total,,,,,,,235.0000,72.8500,62.2750,8.2250,47.0000,35.2500,7.0500,2.3500,217.3750,17.6250,67.3863,5.4638,57.6044,4.6706,7.6081,0.6169,43.4750,3.5250,32.6062,2.6437,6.5212,0.5287,2.1738,0.1762,67,5,58,5,8,1
2006,GA,Autonomous,Co.Ed,COIMBATORE,PSG College of Technology (Autonomous)  Peelamedu  Coimbatore District 641004,AS,41.0000,12.7100,10.8650,1.4350,8.2000,6.1500,1.2300,0.4100,37.9250,3.0750,11.7568,0.9532,10.0501,0.8149,1.3274,0.1076,7.5850,0.6150,5.6888,0.4612,1.1378,0.0922,0.3793,0.0307,12,1,10,1,1,0
2006,GA,Autonomous,Co.Ed,COIMBATORE,PSG College of Technology (Autonomous)  Peelamedu  Coimbatore District 641004,BS,41.0000,12.7100,10.8650,1.4350,8.2000,6.1500,1.2300,0.4100,37.9250,3.0750,11.7568,0.9532,10.0501,0.8149,1.3274,0.1076,7.5850,0.6150,5.6888,0.4612,1.1378,0.0922,0.3793,0.0307,12,1,10,1,1,0
2006,GA,Autonomous,Co.Ed,COIMBATORE,PSG College of Technology (Autonomous)  Peelamedu  Coimbatore District 641004,BY,41.0000,12.7100,10.8650,1.4350,8.2000,6.1500,1.2300,0.4100,37.9250,3.0750,11.7568,0.9532,10.0501,0.8149,1.3274,0.1076,7.5850,0.6150,5.6888,0.4612,1.1378,0.0922,0.3793,0.0307,12,1,10,1,1,0
2006,GA,Autonomous,Co.Ed,COIMBATORE,PSG College of Technology (Autonomous)  Peelamedu  Coimbatore District 641004,CG,41.0000,12.7100,10.8650,1.4350,8.2000,6.1500,1.2300,0.4100,37.9250,3.0750,11.7568,0.9532,10.0501,0.8149,1.3274,0.1076,7.5850,0.6150,5.6888,0.4612,1.1378,0.0922,0.3793,0.0307,12,1,10,1,1,0
2006,GA,Autonomous,Co.Ed,COIMBATORE,PSG College of Technology (Autonomous)  Peelamedu  Coimbatore District 641004,CM,95.0000,29.4500,25.1750,3.3250,19.0000,14.2500,2.8500,0.9500,87.8750,7.1250,27.2413,2.2087,23.2869,1.8881,3.0756,0.2494,17.5750,1.4250,13.1813,1.0687,2.6362,0.2137,0.8788,0.0713,27,2,23,2,3,1
2006,GA,Autonomous,Co.Ed,COIMBATORE,PSG College of Technology (Autonomous)  Peelamedu  Coimbatore District 641004,CN,21.0000,6.5100,5.5650,0.7350,4.2000,3.1500,0.6300,0.2100,19.4250,1.5750,6.0217,0.4882,5.1476,0.4174,0.6799,0.0551,3.8850,0.3150,2.9137,0.2362,0.5827,0.0473,0.1943,0.0158,6,1,5,0,1,0
2006,GA,Autonomous,Co.Ed,COIMBATORE,PSG College of Technology (Autonomous)  Peelamedu  Coimbatore District 641004,EM,53.0000,16.4300,14.0450,1.8550,10.6000,7.9500,1.5900,0.5300,49.0250,3.9750,15.1978,1.2322,12.9916,1.0534,1.7159,0.1391,9.8050,0.7950,7.3538,0.5962,1.4708,0.1192,0.4903,0.0398,15,1,13,1,2,0
2006,GA,Autonomous,Co.Ed,COIMBATORE,PSG College of Technology (Autonomous)  Peelamedu  Coimbatore District 641004,ES,41.0000,12.7100,10.8650,1.4350,8.2000,6.1500,1.2300,0.4100,37.9250,3.0750,11.7568,0.9532,10.0501,0.8149,1.3274,0.1076,7.5850,0.6150,5.6888,0.4612,1.1378,0.0922,0.3793,0.0307,12,1,10,1,1,0
2006,GA,Autonomous,Co.Ed,COIMBATORE,PSG College of Technology (Autonomous)  Peelamedu  Coimbatore District 641004,FY,41.0000,12.7100,10.8650,1.4350,8.2000,6.1500,1.2300,0.4100,37.9250,3.0750,11.7568,0.9532,10.0501,0.8149,1.3274,0.1076,7.5850,0.6150,5.6888,0.4612,1.1378,0.0922,0.3793,0.0307,12,1,10,1,1,0
2006,GA,Autonomous,Co.Ed,COIMBATORE,PSG College of Technology (Autonomous)  Peelamedu  Coimbatore District 641004,IM,95.0000,29.4500,25.1750,3.3250,19.0000,14.2500,2.8500,0.9500,87.8750,7.1250,27.2413,2.2087,23.2869,1.8881,3.0756,0.2494,17.5750,1.4250,13.1813,1.0687,2.6362,0.2137,0.8788,0.0713,27,2,23,2,3,1
2006,GA,Autonomous,Co.Ed,COIMBATORE,PSG College of Technology (Autonomous)  Peelamedu  Coimbatore District 641004,IY,41.0000,12.7100,10.8650,1.4350,8.2000,6.1500,1.2300,0.4100,37.9250,3.0750,11.7568,0.9532,10.0501,0.8149,1.3274,0.1076,7.5850,0.6150,5.6888,0.4612,1.1378,0.0922,0.3793,0.0307,12,1,10,1,1,0
2006,GA,Autonomous,Co.Ed,COIMBATORE,PSG College of Technology (Autonomous)  Peelamedu  Coimbatore District 641004,MF,41.0000,12.7100,10.8650,1.4350,8.2000,6.1500,1.2300,0.4100,37.9250,3.0750,11.7568,0.9532,10.0501,0.8149,1.3274,0.1076,7.5850,0.6150,5.6888,0.4612,1.1378,0.0922,0.3793,0.0307,12,1,10,1,1,0
2006,GA,Autonomous,Co.Ed,COIMBATORE,PSG College of Technology (Autonomous)  Peelamedu  Coimbatore District 641004,MS,41.0000,12.7100,10.8650,1.4350,8.2000,6.1500,1.2300,0.4100,37.9250,3.0750,11.7568,0.9532,10.0501,0.8149,1.3274,0.1076,7.5850,0.6150,5.6888,0.4612,1.1378,0.0922,0.3793,0.0307,12,1,10,1,1,0
2006,GA,Autonomous,Co.Ed,COIMBATORE,PSG College of Technology (Autonomous)  Peelamedu  Coimbatore District 641004,MY,21.0000,6.5100,5.5650,0.7350,4.2000,3.1500,0.6300,0.2100,19.4250,1.5750,6.0217,0.4882,5.1476,0.4174,0.6799,0.0551,3.8850,0.3150,2.9137,0.2362,0.5827,0.0473,0.1943,0.0158,6,1,5,0,1,0
2006,GA,Autonomous,Co.Ed,COIMBATORE,PSG College of Technology (Autonomous)  Peelamedu  Coimbatore District 641004,PN,21.0000,6.5100,5.5650,0.7350,4.2000,3.1500,0.6300,0.2100,19.4250,1.5750,6.0217,0.4882,5.1476,0.4174,0.6799,0.0551,3.8850,0.3150,2.9137,0.2362,0.5827,0.0473,0.1943,0.0158,6,1,5,0,1,0
2006,GA,Autonomous,Co.Ed,COIMBATORE,PSG College of Technology (Autonomous)  Peelamedu  Coimbatore District 641004,PS,41.0000,12.7100,10.8650,1.4350,8.2000,6.1500,1.2300,0.4100,37.9250,3.0750,11.7568,0.9532,10.0501,0.8149,1.3274,0.1076,7.5850,0.6150,5.6888,0.4612,1.1378,0.0922,0.3793,0.0307,12,1,10,1,1,0
2006,GA,Autonomous,Co.Ed,COIMBATORE,PSG College of Technology (Autonomous)  Peelamedu  Coimbatore District 641004,RA,41.0000,12.7100,10.8650,1.4350,8.2000,6.1500,1.2300,0.4100,37.9250,3.0750,11.7568,0.9532,10.0501,0.8149,1.3274,0.1076,7.5850,0.6150,5.6888,0.4612,1.1378,0.0922,0.3793,0.0307,12,1,10,1,1,0
2006,GA,Autonomous,Co.Ed,COIMBATORE,PSG College of Technology (Autonomous)  Peelamedu  Coimbatore District 641004,TT,21.0000,6.5100,5.5650,0.7350,4.2000,3.1500,0.6300,0.2100,19.4250,1.5750,6.0217,0.4882,5.1476,0.4174,0.6799,0.0551,3.8850,0.3150,2.9137,0.2362,0.5827,0.0473,0.1943,0.0158,6,1,5,0,1,0
2006 Total,,,,,,,778.0000,241.1800,206.1700,27.2300,155.6000,116.7000,23.3400,7.7800,719.6500,58.3500,223.0915,18.0885,190.7073,15.4627,25.1878,2.0423,143.9300,11.6700,107.9475,8.7525,21.5895,1.7505,7.1965,0.5835,223,18,191,15,25,2
2007,GA,Autonomous,Co.Ed,COIMBATORE,Coimbatore Institute of Technology (Autonomous)  Civil Aerodrome Post  Coimbatore District 641014,AT,41.0000,12.7100,10.8650,1.4350,8.2000,6.1500,1.2300,0.4100,37.9250,3.0750,11.7568,0.9532,10.0501,0.8149,1.3274,0.1076,7.5850,0.6150,5.6888,0.4612,1.1378,0.0922,0.3793,0.0307,12,1,10,1,1,0
2007,GA,Autonomous,Co.Ed,COIMBATORE,Coimbatore Institute of Technology (Autonomous)  Civil Aerodrome Post  Coimbatore District 641014,CL,14.0000,4.3400,3.7100,0.4900,2.8000,2.1000,0.4200,0.1400,12.9500,1.0500,4.0145,0.3255,3.4318,0.2783,0.4533,0.0368,2.5900,0.2100,1.9425,0.1575,0.3885,0.0315,0.1295,0.0105,4,0,3,0,0,0
2007,GA,Autonomous,Co.Ed,COIMBATORE,Coimbatore Institute of Technology (Autonomous)  Civil Aerodrome Post  Coimbatore District 641014,CM,41.0000,12.7100,10.8650,1.4350,8.2000,6.1500,1.2300,0.4100,37.9250,3.0750,11.7568,0.9532,10.0501,0.8149,1.3274,0.1076,7.5850,0.6150,5.6888,0.4612,1.1378,0.0922,0.3793,0.0307,12,1,10,1,1,0
2007,GA,Autonomous,Co.Ed,COIMBATORE,Coimbatore Institute of Technology (Autonomous)  Civil Aerodrome Post  Coimbatore District 641014,CN,10.0000,3.1000,2.6500,0.3500,2.0000,1.5000,0.3000,0.1000,9.2500,0.7500,2.8675,0.2325,2.4512,0.1988,0.3238,0.0263,1.8500,0.1500,1.3875,0.1125,0.2775,0.0225,0.0925,0.0075,3,0,2,0,0,0
2007,GA,Autonomous,Co.Ed,COIMBATORE,Coimbatore Institute of Technology (Autonomous)  Civil Aerodrome Post  Coimbatore District 641014,EM,41.0000,12.7100,10.8650,1.4350,8.2000,6.1500,1.2300,0.4100,37.9250,3.0750,11.7568,0.9532,10.0501,0.8149,1.3274,0.1076,7.5850,0.6150,5.6888,0.4612,1.1378,0.0922,0.3793,0.0307,12,1,10,1,1,0
2007,GA,Autonomous,Co.Ed,COIMBATORE,Coimbatore Institute of Technology (Autonomous)  Civil Aerodrome Post  Coimbatore District 641014,EY,38.0000,11.7800,10.0700,1.3300,7.6000,5.7000,1.1400,0.3800,35.1500,2.8500,10.8965,0.8835,9.3148,0.7553,1.2303,0.0998,7.0300,0.5700,5.2725,0.4275,1.0545,0.0855,0.3515,0.0285,11,1,9,1,1,0
2007,GA,Autonomous,Co.Ed,COIMBATORE,Coimbatore Institute of Technology (Autonomous)  Civil Aerodrome Post  Coimbatore District 641014,IM,41.0000,12.7100,10.8650,1.4350,8.2000,6.1500,1.2300,0.4100,37.9250,3.0750,11.7568,0.9532,10.0501,0.8149,1.3274,0.1076,7.5850,0.6150,5.6888,0.4612,1.1378,0.0922,0.3793,0.0307,12,1,10,1,1,0
2007,GA,Autonomous,Co.Ed,COIMBATORE,Coimbatore Institute of Technology (Autonomous)  Civil Aerodrome Post  Coimbatore District 641014,MF,39.0000,12.0900,10.3350,1.3650,7.8000,5.8500,1.1700,0.3900,36.0750,2.9250,11.1833,0.9067,9.5599,0.7751,1.2626,0.1024,7.2150,0.5850,5.4112,0.4387,1.0822,0.0877,0.3608,0.0292,11,1,10,1,1,0
2007 Total,,,,,,,265.0000,82.1500,70.2250,9.2750,53.0000,39.7500,7.9500,2.6500,245.1250,19.8750,75.9887,6.1612,64.9581,5.2669,8.5794,0.6956,49.0250,3.9750,36.7687,2.9812,7.3537,0.5962,2.4512,0.1988,76,6,65,5,9,1
5008,GA,Autonomous,Co.Ed,MADURAI,Thiagarajar College of Engineering (Autonomous) Tirupparankundram  Madurai District 625015,CM,89.0000,27.5900,23.5850,3.1150,17.8000,13.3500,2.6700,0.8900,82.3250,6.6750,25.5207,2.0692,21.8161,1.7689,2.8814,0.2336,16.4650,1.3350,12.3488,1.0012,2.4697,0.2002,0.8233,0.0668,26,2,22,2,3,1
5008,GA,Autonomous,Co.Ed,MADURAI,Thiagarajar College of Engineering (Autonomous) Tirupparankundram  Madurai District 625015,CN,55.0000,17.0500,14.5750,1.9250,11.0000,8.2500,1.6500,0.5500,50.8750,4.1250,15.7713,1.2788,13.4819,1.0931,1.7806,0.1444,10.1750,0.8250,7.6312,0.6188,1.5262,0.1237,0.5088,0.0413,16,1,14,1,2,0
5008,GA,Autonomous,Co.Ed,MADURAI,Thiagarajar College of Engineering (Autonomous) Tirupparankundram  Madurai District 625015,CW,47.0000,14.5700,12.4550,1.6450,9.4000,7.0500,1.4100,0.4700,43.4750,3.5250,13.4772,1.0927,11.5209,0.9341,1.5216,0.1234,8.6950,0.7050,6.5213,0.5287,1.3042,0.1057,0.4348,0.0352,13,1,12,1,1,0
5008,GA,Autonomous,Co.Ed,MADURAI,Thiagarajar College of Engineering (Autonomous) Tirupparankundram  Madurai District 625015,EM,89.0000,27.5900,23.5850,3.1150,17.8000,13.3500,2.6700,0.8900,82.3250,6.6750,25.5207,2.0692,21.8161,1.7689,2.8814,0.2336,16.4650,1.3350,12.3488,1.0012,2.4697,0.2002,0.8233,0.0668,26,2,22,2,3,1
5008,GA,Autonomous,Co.Ed,MADURAI,Thiagarajar College of Engineering (Autonomous) Tirupparankundram  Madurai District 625015,EY,48.0000,14.8800,12.7200,1.6800,9.6000,7.2000,1.4400,0.4800,44.4000,3.6000,13.7640,1.1160,11.7660,0.9540,1.5540,0.1260,8.8800,0.7200,6.6600,0.5400,1.3320,0.1080,0.4440,0.0360,14,1,12,1,2,0
5008,GA,Autonomous,Co.Ed,MADURAI,Thiagarajar College of Engineering (Autonomous) Tirupparankundram  Madurai District 625015,IM,124.0000,38.4400,32.8600,4.3400,24.8000,18.6000,3.7200,1.2400,114.7000,9.3000,35.5570,2.8830,30.3955,2.4645,4.0145,0.3255,22.9400,1.8600,17.2050,1.3950,3.4410,0.2790,1.1470,0.0930,36,3,30,2,4,1
5008,GA,Autonomous,Co.Ed,MADURAI,Thiagarajar College of Engineering (Autonomous) Tirupparankundram  Madurai District 625015,MF,48.0000,14.8800,12.7200,1.6800,9.6000,7.2000,1.4400,0.4800,44.4000,3.6000,13.7640,1.1160,11.7660,0.9540,1.5540,0.1260,8.8800,0.7200,6.6600,0.5400,1.3320,0.1080,0.4440,0.0360,14,1,12,1,2,0
5008,GA,Autonomous,Co.Ed,MADURAI,Thiagarajar College of Engineering (Autonomous) Tirupparankundram  Madurai District 625015,MG,41.0000,12.7100,10.8650,1.4350,8.2000,6.1500,1.2300,0.4100,37.9250,3.0750,11.7568,0.9532,10.0501,0.8149,1.3274,0.1076,7.5850,0.6150,5.6888,0.4612,1.1378,0.0922,0.3793,0.0307,12,1,10,1,1,0
5008 Total,,,,,,,541.0000,167.7100,143.3650,18.9350,108.2000,81.1500,16.2300,5.4100,500.4250,40.5750,155.1318,12.5782,132.6126,10.7524,17.5149,1.4201,100.0850,8.1150,75.0637,6.0862,15.0128,1.2172,5.0042,0.4057,155,13,133,11,17,2
1,AU DEPT,Non Autonomous,Co.Ed,CHENNAI,University Departments of Anna University  Chennai - CEG Campus  Sardar Patel Road  Guindy  Chennai 600 025,BY,57.0000,17.6700,15.1050,1.9950,11.4000,8.5500,1.7100,0.5700,52.7250,4.2750,16.3448,1.3252,13.9721,1.1329,1.8454,0.1496,10.5450,0.8550,7.9087,0.6412,1.5817,0.1282,0.5272,0.0427,16,1,14,1,2,0
1,AU DEPT,Non Autonomous,Co.Ed,CHENNAI,University Departments of Anna University  Chennai - CEG Campus  Sardar Patel Road  Guindy  Chennai 600 025,CE,58.0000,17.9800,15.3700,2.0300,11.6000,8.7000,1.7400,0.5800,53.6500,4.3500,16.6315,1.3485,14.2173,1.1527,1.8778,0.1522,10.7300,0.8700,8.0475,0.6525,1.6095,0.1305,0.5365,0.0435,17,1,14,1,2,0
1,AU DEPT,Non Autonomous,Co.Ed,CHENNAI,University Departments of Anna University  Chennai - CEG Campus  Sardar Patel Road  Guindy  Chennai 600 025,CM,115.0000,35.6500,30.4750,4.0250,23.0000,17.2500,3.4500,1.1500,106.3750,8.6250,32.9763,2.6738,28.1894,2.2856,3.7231,0.3019,21.2750,1.7250,15.9562,1.2937,3.1912,0.2587,1.0637,0.0863,33,3,28,2,4,1
1,AU DEPT,Non Autonomous,Co.Ed,CHENNAI,University Departments of Anna University  Chennai - CEG Campus  Sardar Patel Road  Guindy  Chennai 600 025,CS,58.0000,17.9800,15.3700,2.0300,11.6000,8.7000,1.7400,0.5800,53.6500,4.3500,16.6315,1.3485,14.2173,1.1527,1.8778,0.1522,10.7300,0.8700,8.0475,0.6525,1.6095,0.1305,0.5365,0.0435,17,1,14,1,2,0
1,AU DEPT,Non Autonomous,Co.Ed,CHENNAI,University Departments of Anna University  Chennai - CEG Campus  Sardar Patel Road  Guindy  Chennai 600 025,EC,58.0000,17.9800,15.3700,2.0300,11.6000,8.7000,1.7400,0.5800,53.6500,4.3500,16.6315,1.3485,14.2173,1.1527,1.8778,0.1522,10.7300,0.8700,8.0475,0.6525,1.6095,0.1305,0.5365,0.0435,17,1,14,1,2,0
1,AU DEPT,Non Autonomous,Co.Ed,CHENNAI,University Departments of Anna University  Chennai - CEG Campus  Sardar Patel Road  Guindy  Chennai 600 025,EE,58.0000,17.9800,15.3700,2.0300,11.6000,8.7000,1.7400,0.5800,53.6500,4.3500,16.6315,1.3485,14.2173,1.1527,1.8778,0.1522,10.7300,0.8700,8.0475,0.6525,1.6095,0.1305,0.5365,0.0435,17,1,14,1,2,0
1,AU DEPT,Non Autonomous,Co.Ed,CHENNAI,University Departments of Anna University  Chennai - CEG Campus  Sardar Patel Road  Guindy  Chennai 600 025,EM,57.0000,17.6700,15.1050,1.9950,11.4000,8.5500,1.7100,0.5700,52.7250,4.2750,16.3448,1.3252,13.9721,1.1329,1.8454,0.1496,10.5450,0.8550,7.9087,0.6412,1.5817,0.1282,0.5272,0.0427,16,1,14,1,2,0
