college code,category,autonomous status,co.ed status,district,college name,course,total,oc,bc,bcm,mbc,sc,sca,st,general,7.5% reservation
3854,NM,Non Autonomous,Co.Ed,PUDUKKOTTAI,Mahath Amma Institute of Engineering and Technology (MIET)  Ariyur  Annavasal Road  Illupur Taluk  Pudukkottai District 622101,AD,29.0,8.99,7.685,1.015,5.8,4.35,0.87,0.29,26.825000000000003,2.175
3854,NM,Non Autonomous,Co.Ed,PUDUKKOTTAI,Mahath Amma Institute of Engineering and Technology (MIET)  Ariyur  Annavasal Road  Illupur Taluk  Pudukkottai District 622101,AG,59.0,18.29,15.635,2.065,11.8,8.85,1.77,0.59,54.575,4.425
3854,NM,Non Autonomous,Co.Ed,PUDUKKOTTAI,Mahath Amma Institute of Engineering and Technology (MIET)  Ariyur  Annavasal Road  Illupur Taluk  Pudukkottai District 622101,CE,29.0,8.99,7.685,1.015,5.8,4.35,0.87,0.29,26.825000000000003,2.175
3854,NM,Non Autonomous,Co.Ed,PUDUKKOTTAI,Mahath Amma Institute of Engineering and Technology (MIET)  Ariyur  Annavasal Road  Illupur Taluk  Pudukkottai District 622101,CS,59.0,18.29,15.635,2.065,11.8,8.85,1.77,0.59,54.575,4.425
3854,NM,Non Autonomous,Co.Ed,PUDUKKOTTAI,Mahath Amma Institute of Engineering and Technology (MIET)  Ariyur  Annavasal Road  Illupur Taluk  Pudukkottai District 622101,EE,59.0,18.29,15.635,2.065,11.8,8.85,1.77,0.59,54.575,4.425
3854,NM,Non Autonomous,Co.Ed,PUDUKKOTTAI,Mahath Amma Institute of Engineering and Technology (MIET)  Ariyur  Annavasal Road  Illupur Taluk  Pudukkottai District 622101,IT,30.0,9.3,7.95,1.05,6.0,4.5,0.9,0.3,27.75,2.25
3854,NM,Non Autonomous,Co.Ed,PUDUKKOTTAI,Mahath Amma Institute of Engineering and Technology (MIET)  Ariyur  Annavasal Road  Illupur Taluk  Pudukkottai District 622101,ME,59.0,18.29,15.635,2.065,11.8,8.85,1.77,0.59,54.575,4.425
3854,NM,Non Autonomous,Co.Ed,PUDUKKOTTAI,Mahath Amma Institute of Engineering and Technology (MIET)  Ariyur  Annavasal Road  Illupur Taluk  Pudukkottai District 622101,SC,29.0,8.99,7.685,1.015,5.8,4.35,0.87,0.29,26.825000000000003,2.175
3854 Total,,,,,,,353.0,109.43,93.545,12.355,70.6,52.95,10.59,3.53,326.52500000000003,26.474999999999998
3855,NM,Non Autonomous,Co.Ed,THANJAVUR,As-Salam College of Engineering and Technology  Thirumangalakudi  Aduthurai  Thiruvidaimaruthur  Thanjavur District 612102,AD,19.0,5.89,5.035,0.665,3.8,2.85,0.57,0.19,17.575,1.425
3855,NM,Non Autonomous,Co.Ed,THANJAVUR,As-Salam College of Engineering and Technology  Thirumangalakudi  Aduthurai  Thiruvidaimaruthur  Thanjavur District 612102,CE,22.0,6.82,5.83,0.77,4.4,3.3,0.66,0.22,20.35,1.65
3855,NM,Non Autonomous,Co.Ed,THANJAVUR,As-Salam College of Engineering and Technology  Thirumangalakudi  Aduthurai  Thiruvidaimaruthur  Thanjavur District 612102,CS,38.0,11.78,10.07,1.33,7.6,5.7,1.14,0.38,35.15,2.85
3855,NM,Non Autonomous,Co.Ed,THANJAVUR,As-Salam College of Engineering and Technology  Thirumangalakudi  Aduthurai  Thiruvidaimaruthur  Thanjavur District 612102,EC,44.0,13.64,11.66,1.54,8.8,6.6,1.32,0.44,40.7,3.3
3855,NM,Non Autonomous,Co.Ed,THANJAVUR,As-Salam College of Engineering and Technology  Thirumangalakudi  Aduthurai  Thiruvidaimaruthur  Thanjavur District 612102,EE,44.0,13.64,11.66,1.54,8.8,6.6,1.32,0.44,40.7,3.3
3855,NM,Non Autonomous,Co.Ed,THANJAVUR,As-Salam College of Engineering and Technology  Thirumangalakudi  Aduthurai  Thiruvidaimaruthur  Thanjavur District 612102,IT,19.0,5.89,5.035,0.665,3.8,2.85,0.57,0.19,17.575,1.425
3855,NM,Non Autonomous,Co.Ed,THANJAVUR,As-Salam College of Engineering and Technology  Thirumangalakudi  Aduthurai  Thiruvidaimaruthur  Thanjavur District 612102,ME,44.0,13.64,11.66,1.54,8.8,6.6,1.32,0.44,40.7,3.3
3855,NM,Non Autonomous,Co.Ed,THANJAVUR,As-Salam College of Engineering and Technology  Thirumangalakudi  Aduthurai  Thiruvidaimaruthur  Thanjavur District 612102,SC,20.0,6.2,5.3,0.7,4.0,3.0,0.6,0.2,18.5,1.5
3855 Total,,,,,,,250.0,77.5,66.25,8.75,50.0,37.5,7.5,2.5,231.25,18.75
3857,NM,Non Autonomous,Co.Ed,ARIYALUR,Meenakshi Ramaswamy Engineering College  Trichy Main Road   Thathanur  Udayarpalayam  Ariyalur District 621804,AG,29.0,8.99,7.685,1.015,5.8,4.35,0.87,0.29,26.825000000000003,2.175
3857,NM,Non Autonomous,Co.Ed,ARIYALUR,Meenakshi Ramaswamy Engineering College  Trichy Main Road   Thathanur  Udayarpalayam  Ariyalur District 621804,AM,29.0,8.99,7.685,1.015,5.8,4.35,0.87,0.29,26.825000000000003,2.175
3857,NM,Non Autonomous,Co.Ed,ARIYALUR,Meenakshi Ramaswamy Engineering College  Trichy Main Road   Thathanur  Udayarpalayam  Ariyalur District 621804,BM,30.0,9.3,7.95,1.05,6.0,4.5,0.9,0.3,27.75,2.25
3857,NM,Non Autonomous,Co.Ed,ARIYALUR,Meenakshi Ramaswamy Engineering College  Trichy Main Road   Thathanur  Udayarpalayam  Ariyalur District 621804,CE,30.0,9.3,7.95,1.05,6.0,4.5,0.9,0.3,27.75,2.25
3857,NM,Non Autonomous,Co.Ed,ARIYALUR,Meenakshi Ramaswamy Engineering College  Trichy Main Road   Thathanur  Udayarpalayam  Ariyalur District 621804,CS,59.0,18.29,15.635,2.065,11.8,8.85,1.77,0.59,54.575,4.425
3857,NM,Non Autonomous,Co.Ed,ARIYALUR,Meenakshi Ramaswamy Engineering College  Trichy Main Road   Thathanur  Udayarpalayam  Ariyalur District 621804,EC,29.0,8.99,7.685,1.015,5.8,4.35,0.87,0.29,26.825000000000003,2.175
3857,NM,Non Autonomous,Co.Ed,ARIYALUR,Meenakshi Ramaswamy Engineering College  Trichy Main Road   Thathanur  Udayarpalayam  Ariyalur District 621804,EE,59.0,18.29,15.635,2.065,11.8,8.85,1.77,0.59,54.575,4.425
3857,NM,Non Autonomous,Co.Ed,ARIYALUR,Meenakshi Ramaswamy Engineering College  Trichy Main Road   Thathanur  Udayarpalayam  Ariyalur District 621804,ME,88.0,27.28,23.32,3.08,17.6,13.2,2.64,0.88,81.4,6.6
3857 Total,,,,,,,353.0,109.43,93.545,12.355,70.6,52.95,10.59,3.53,326.52500000000003,26.474999999999998
3859,NM,Non Autonomous,Co.Ed,NAGAPATTINAM,Sembodai Rukmani Varatharajan Engineering College  Sembodai Village  Vedaraniam  Nagappattinam District 614820,CE,15.0,4.65,3.975,0.525,3.0,2.25,0.45,0.15,13.875,1.125
3859,NM,Non Autonomous,Co.Ed,NAGAPATTINAM,Sembodai Rukmani Varatharajan Engineering College  Sembodai Village  Vedaraniam  Nagappattinam District 614820,CS,29.0,8.99,7.685,1.015,5.8,4.35,0.87,0.29,26.825000000000003,2.175
3859,NM,Non Autonomous,Co.Ed,NAGAPATTINAM,Sembodai Rukmani Varatharajan Engineering College  Sembodai Village  Vedaraniam  Nagappattinam District 614820,EC,15.0,4.65,3.975,0.525,3.0,2.25,0.45,0.15,13.875,1.125
3859,NM,Non Autonomous,Co.Ed,NAGAPATTINAM,Sembodai Rukmani Varatharajan Engineering College  Sembodai Village  Vedaraniam  Nagappattinam District 614820,EE,29.0,8.99,7.685,1.015,5.8,4.35,0.87,0.29,26.825000000000003,2.175
3859,NM,Non Autonomous,Co.Ed,NAGAPATTINAM,Sembodai Rukmani Varatharajan Engineering College  Sembodai Village  Vedaraniam  Nagappattinam District 614820,ME,59.0,18.29,15.635,2.065,11.8,8.85,1.77,0.59,54.575,4.425
3859 Total,,,,,,,147.0,45.57,38.955,5.145,29.4,22.05,4.41,1.47,135.975,11.025
3860,MIN,Non Autonomous,Co.Ed,CUDDALORE,St. Anne's College of Engineering and Technology  Anguchettypalayam  Siruvathur Post  Panruti  Cuddalore District 607110,AM,53.0,16.43,14.045,1.855,10.6,7.95,1.59,0.53,49.025000000000006,3.9749999999999996
3860,MIN,Non Autonomous,Co.Ed,CUDDALORE,St. Anne's College of Engineering and Technology  Anguchettypalayam  Siruvathur Post  Panruti  Cuddalore District 607110,CS,53.0,16.43,14.045,1.855,10.6,7.95,1.59,0.53,49.025000000000006,3.9749999999999996
3860,MIN,Non Autonomous,Co.Ed,CUDDALORE,St. Anne's College of Engineering and Technology  Anguchettypalayam  Siruvathur Post  Panruti  Cuddalore District 607110,EC,53.0,16.43,14.045,1.855,10.6,7.95,1.59,0.53,49.025000000000006,3.9749999999999996
3860,MIN,Non Autonomous,Co.Ed,CUDDALORE,St. Anne's College of Engineering and Technology  Anguchettypalayam  Siruvathur Post  Panruti  Cuddalore District 607110,EE,53.0,16.43,14.045,1.855,10.6,7.95,1.59,0.53,49.025000000000006,3.9749999999999996
3860,MIN,Non Autonomous,Co.Ed,CUDDALORE,St. Anne's College of Engineering and Technology  Anguchettypalayam  Siruvathur Post  Panruti  Cuddalore District 607110,ME,53.0,16.43,14.045,1.855,10.6,7.95,1.59,0.53,49.025000000000006,3.9749999999999996
3860 Total,,,,,,,265.0,82.15,70.225,9.275,53.0,39.75,7.95,2.65,245.125,19.875
3905,NM,Non Autonomous,Co.Ed,PUDUKKOTTAI,Kings College of Engineering  Punalkulam  Pudukkottai District 613303,AD,20.0,6.2,5.3,0.7,4.0,3.0,0.6,0.2,18.5,1.5
3905,NM,Non Autonomous,Co.Ed,PUDUKKOTTAI,Kings College of Engineering  Punalkulam  Pudukkottai District 613303,CE,53.0,16.43,14.045,1.855,10.6,7.95,1.59,0.53,49.025000000000006,3.9749999999999996
3905,NM,Non Autonomous,Co.Ed,PUDUKKOTTAI,Kings College of Engineering  Punalkulam  Pudukkottai District 613303,CS,76.0,23.56,20.14,2.66,15.2,11.4,2.28,0.76,70.3,5.7
3905,NM,Non Autonomous,Co.Ed,PUDUKKOTTAI,Kings College of Engineering  Punalkulam  Pudukkottai District 613303,EC,78.0,24.18,20.67,2.73,15.6,11.7,2.34,0.78,72.15,5.85
3905,NM,Non Autonomous,Co.Ed,PUDUKKOTTAI,Kings College of Engineering  Punalkulam  Pudukkottai District 613303,EE,53.0,16.43,14.045,1.855,10.6,7.95,1.59,0.53,49.025000000000006,3.9749999999999996
3905,NM,Non Autonomous,Co.Ed,PUDUKKOTTAI,Kings College of Engineering  Punalkulam  Pudukkottai District 613303,ME,53.0,16.43,14.045,1.855,10.6,7.95,1.59,0.53,49.025000000000006,3.9749999999999996
3905 Total,,,,,,,333.0,103.23,88.245,11.655,66.6,49.95,9.99,3.33,308.02500000000003,24.974999999999998
3908,NM,Non Autonomous,Co.Ed,PUDUKKOTTAI,Mount Zion College of Engineering and Technology  Pilivalam Post  Pudukkottai District 622507,AD,20.0,6.2,5.3,0.7,4.0,3.0,0.6,0.2,18.5,1.5
3908,NM,Non Autonomous,Co.Ed,PUDUKKOTTAI,Mount Zion College of Engineering and Technology  Pilivalam Post  Pudukkottai District 622507,CE,29.0,8.99,7.685,1.015,5.8,4.35,0.87,0.29,26.825000000000003,2.175
3908,NM,Non Autonomous,Co.Ed,PUDUKKOTTAI,Mount Zion College of Engineering and Technology  Pilivalam Post  Pudukkottai District 622507,CS,76.0,23.56,20.14,2.66,15.2,11.4,2.28,0.76,70.3,5.7
3908,NM,Non Autonomous,Co.Ed,PUDUKKOTTAI,Mount Zion College of Engineering and Technology  Pilivalam Post  Pudukkottai District 622507,EC,54.0,16.74,14.31,1.89,10.8,8.1,1.62,0.54,49.95,4.05
3908,NM,Non Autonomous,Co.Ed,PUDUKKOTTAI,Mount Zion College of Engineering and Technology  Pilivalam Post  Pudukkottai District 622507,EE,59.0,18.29,15.635,2.065,11.8,8.85,1.77,0.59,54.575,4.425
3908,NM,Non Autonomous,Co.Ed,PUDUKKOTTAI,Mount Zion College of Engineering and Technology  Pilivalam Post  Pudukkottai District 622507,IT,19.0,5.89,5.035,0.665,3.8,2.85,0.57,0.19,17.575,1.425
3908,NM,Non Autonomous,Co.Ed,PUDUKKOTTAI,Mount Zion College of Engineering and Technology  Pilivalam Post  Pudukkottai District 622507,ME,29.0,8.99,7.685,1.015,5.8,4.35,0.87,0.29,26.825000000000003,2.175
3908 Total,,,,,,,286.0,88.66,75.79,10.01,57.2,42.9,8.58,2.86,264.55,21.45
3918,NM,Non Autonomous,Co.Ed,PUDUKKOTTAI,Shanmuganathan Engineering College  Pillivalam Post  Pudukkottai District 622507,AM,24.0,7.44,6.36,0.84,4.8,3.6,0.72,0.24,22.200000000000003,1.7999999999999998
3918,NM,Non Autonomous,Co.Ed,PUDUKKOTTAI,Shanmuganathan Engineering College  Pillivalam Post  Pudukkottai District 622507,CE,26.0,8.06,6.89,0.91,5.2,3.9,0.78,0.26,24.05,1.95
3918,NM,Non Autonomous,Co.Ed,PUDUKKOTTAI,Shanmuganathan Engineering College  Pillivalam Post  Pudukkottai District 622507,CS,49.0,15.19,12.985,1.715,9.8,7.35,1.47,0.49,45.325,3.675
3918,NM,Non Autonomous,Co.Ed,PUDUKKOTTAI,Shanmuganathan Engineering College  Pillivalam Post  Pudukkottai District 622507,EC,53.0,16.43,14.045,1.855,10.6,7.95,1.59,0.53,49.025000000000006,3.9749999999999996
3918,NM,Non Autonomous,Co.Ed,PUDUKKOTTAI,Shanmuganathan Engineering College  Pillivalam Post  Pudukkottai District 622507,EE,28.0,8.68,7.42,0.98,5.6,4.2,0.84,0.28,25.900000000000002,2.1
3918,NM,Non Autonomous,Co.Ed,PUDUKKOTTAI,Shanmuganathan Engineering College  Pillivalam Post  Pudukkottai District 622507,ME,26.0,8.06,6.89,0.91,5.2,3.9,0.78,0.26,24.05,1.95
3918,NM,Non Autonomous,Co.Ed,PUDUKKOTTAI,Shanmuganathan Engineering College  Pillivalam Post  Pudukkottai District 622507,SC,24.0,7.44,6.36,0.84,4.8,3.6,0.72,0.24,22.200000000000003,1.7999999999999998
3918 Total,,,,,,,230.0,71.3,60.95,8.05,46.0,34.5,6.9,2.3,212.75,17.25
3920,NM,Non Autonomous,Co.Ed,PUDUKKOTTAI,Sudharsan Engineering College  Sathiyamangalam Post  Pudukkottai District 622501,AD,49.0,15.19,12.985,1.715,9.8,7.35,1.47,0.49,45.325,3.675
3920,NM,Non Autonomous,Co.Ed,PUDUKKOTTAI,Sudharsan Engineering College  Sathiyamangalam Post  Pudukkottai District 622501,AM,53.0,16.43,14.045,1.855,10.6,7.95,1.59,0.53,49.025000000000006,3.9749999999999996
3920,NM,Non Autonomous,Co.Ed,PUDUKKOTTAI,Sudharsan Engineering College  Sathiyamangalam Post  Pudukkottai District 622501,CE,22.0,6.82,5.83,0.77,4.4,3.3,0.66,0.22,20.35,1.65
3920,NM,Non Autonomous,Co.Ed,PUDUKKOTTAI,Sudharsan Engineering College  Sathiyamangalam Post  Pudukkottai District 622501,CS,49.0,15.19,12.985,1.715,9.8,7.35,1.47,0.49,45.325,3.675
3920,NM,Non Autonomous,Co.Ed,PUDUKKOTTAI,Sudharsan Engineering College  Sathiyamangalam Post  Pudukkottai District 622501,EC,26.0,8.06,6.89,0.91,5.2,3.9,0.78,0.26,24.05,1.95
3920,NM,Non Autonomous,Co.Ed,PUDUKKOTTAI,Sudharsan Engineering College  Sathiyamangalam Post  Pudukkottai District 622501,EE,22.0,6.82,5.83,0.77,4.4,3.3,0.66,0.22,20.35,1.65
3920,NM,Non Autonomous,Co.Ed,PUDUKKOTTAI,Sudharsan Engineering College  Sathiyamangalam Post  Pudukkottai District 622501,ME,24.0,7.44,6.36,0.84,4.8,3.6,0.72,0.24,22.200000000000003,1.7999999999999998
3920 Total,,,,,,,245.0,75.95,64.925,8.575,49.0,36.75,7.35,2.45,226.625,18.375
3923,NM,Non Autonomous,Co.Ed,PUDUKKOTTAI,M N S K College of Engineering  Vallathirakkottai Post  Pudukkottai District 622305,AD,20.0,6.2,5.3,0.7,4.0,3.0,0.6,0.2,18.5,1.5
3923,NM,Non Autonomous,Co.Ed,PUDUKKOTTAI,M N S K College of Engineering  Vallathirakkottai Post  Pudukkottai District 622305,AG,20.0,6.2,5.3,0.7,4.0,3.0,0.6,0.2,18.5,1.5
3923,NM,Non Autonomous,Co.Ed,PUDUKKOTTAI,M N S K College of Engineering  Vallathirakkottai Post  Pudukkottai District 622305,CE,19.0,5.89,5.035,0.665,3.8,2.85,0.57,0.19,17.575,1.425
3923,NM,Non Autonomous,Co.Ed,PUDUKKOTTAI,M N S K College of Engineering  Vallathirakkottai Post  Pudukkottai District 622305,CS,38.0,11.78,10.07,1.33,7.6,5.7,1.14,0.38,35.15,2.85
3923,NM,Non Autonomous,Co.Ed,PUDUKKOTTAI,M N S K College of Engineering  Vallathirakkottai Post  Pudukkottai District 622305,EC,19.0,5.89,5.035,0.665,3.8,2.85,0.57,0.19,17.575,1.425
3923,NM,Non Autonomous,Co.Ed,PUDUKKOTTAI,M N S K College of Engineering  Vallathirakkottai Post  Pudukkottai District 622305,EE,19.0,5.89,5.035,0.665,3.8,2.85,0.57,0.19,17.575,1.425
3923,NM,Non Autonomous,Co.Ed,PUDUKKOTTAI,M N S K College of Engineering  Vallathirakkottai Post  Pudukkottai District 622305,ME,38.0,11.78,10.07,1.33,7.6,5.7,1.14,0.38,35.15,2.85
3923 Total,,,,,,,173.0,53.63,45.845,6.055,34.6,25.95,5.19,1.73,160.025,12.975
3926,NM,Non Autonomous,Co.Ed,PUDUKKOTTAI,Chendhuran College of Engineering and Technology  Madurai Road  Lenavilakku  Pilivalam Post  Pudukkottai - 622 507,AD,44.0,13.64,11.66,1.54,8.8,6.6,1.32,0.44,40.7,3.3
3926,NM,Non Autonomous,Co.Ed,PUDUKKOTTAI,Chendhuran College of Engineering and Technology  Madurai Road  Lenavilakku  Pilivalam Post  Pudukkottai - 622 507,CE,23.0,7.13,6.095,0.805,4.6,3.45,0.69,0.23,21.275000000000002,1.7249999999999999
3926,NM,Non Autonomous,Co.Ed,PUDUKKOTTAI,Chendhuran College of Engineering and Technology  Madurai Road  Lenavilakku  Pilivalam Post  Pudukkottai - 622 507,CS,67.0,20.77,17.755,2.345,13.4,10.05,2.01,0.67,61.975,5.0249999999999995
3926,NM,Non Autonomous,Co.Ed,PUDUKKOTTAI,Chendhuran College of Engineering and Technology  Madurai Road  Lenavilakku  Pilivalam Post  Pudukkottai - 622 507,EC,53.0,16.43,14.045,1.855,10.6,7.95,1.59,0.53,49.025000000000006,3.9749999999999996
3926,NM,Non Autonomous,Co.Ed,PUDUKKOTTAI,Chendhuran College of Engineering and Technology  Madurai Road  Lenavilakku  Pilivalam Post  Pudukkottai - 622 507,EE,53.0,16.43,14.045,1.855,10.6,7.95,1.59,0.53,49.025000000000006,3.9749999999999996
3926,NM,Non Autonomous,Co.Ed,PUDUKKOTTAI,Chendhuran College of Engineering and Technology  Madurai Road  Lenavilakku  Pilivalam Post  Pudukkottai - 622 507,ME,53.0,16.43,14.045,1.855,10.6,7.95,1.59,0.53,49.025000000000006,3.9749999999999996
3926 Total,,,,,,,293.0,90.83,77.645,10.255,58.6,43.95,8.79,2.93,271.02500000000003,21.974999999999998
4669,NM,Non Autonomous,Co.Ed,TIRUNELVELI,Thamirabharani Engineering College  Chathirampudukulam Village  Thatchanallur  Tirunelveli District 627358,CE,30.0,9.3,7.95,1.05,6.0,4.5,0.9,0.3,27.75,2.25
4669,NM,Non Autonomous,Co.Ed,TIRUNELVELI,Thamirabharani Engineering College  Chathirampudukulam Village  Thatchanallur  Tirunelveli District 627358,CS,118.0,36.58,31.27,4.13,23.6,17.7,3.54,1.18,109.15,8.85
4669,NM,Non Autonomous,Co.Ed,TIRUNELVELI,Thamirabharani Engineering College  Chathirampudukulam Village  Thatchanallur  Tirunelveli District 627358,EC,88.0,27.28,23.32,3.08,17.6,13.2,2.64,0.88,81.4,6.6
4669,NM,Non Autonomous,Co.Ed,TIRUNELVELI,Thamirabharani Engineering College  Chathirampudukulam Village  Thatchanallur  Tirunelveli District 627358,EE,29.0,8.99,7.685,1.015,5.8,4.35,0.87,0.29,26.825000000000003,2.175
4669,NM,Non Autonomous,Co.Ed,TIRUNELVELI,Thamirabharani Engineering College  Chathirampudukulam Village  Thatchanallur  Tirunelveli District 627358,ME,29.0,8.99,7.685,1.015,5.8,4.35,0.87,0.29,26.825000000000003,2.175
4669 Total,,,,,,,294.0,91.14,77.91,10.29,58.8,44.1,8.82,2.94,271.95,22.05
4670,NM,Non Autonomous,Co.Ed,KANYAKUMARI,Rohini College of Engineering & Technology  Anjugramam-Kanyakumari Main Road  Palkulam  Variyoor Post  Kanyakumari District 629401,AD,41.0,12.71,10.865,1.435,8.2,6.15,1.23,0.41,37.925000000000004,3.0749999999999997
4670,NM,Non Autonomous,Co.Ed,KANYAKUMARI,Rohini College of Engineering & Technology  Anjugramam-Kanyakumari Main Road  Palkulam  Variyoor Post  Kanyakumari District 629401,AG,53.0,16.43,14.045,1.855,10.6,7.95,1.59,0.53,49.025000000000006,3.9749999999999996
4670,NM,Non Autonomous,Co.Ed,KANYAKUMARI,Rohini College of Engineering & Technology  Anjugramam-Kanyakumari Main Road  Palkulam  Variyoor Post  Kanyakumari District 629401,BM,59.0,18.29,15.635,2.065,11.8,8.85,1.77,0.59,54.575,4.425
4670,NM,Non Autonomous,Co.Ed,KANYAKUMARI,Rohini College of Engineering & Technology  Anjugramam-Kanyakumari Main Road  Palkulam  Variyoor Post  Kanyakumari District 629401,CE,59.0,18.29,15.635,2.065,11.8,8.85,1.77,0.59,54.575,4.425
4670,NM,Non Autonomous,Co.Ed,KANYAKUMARI,Rohini College of Engineering & Technology  Anjugramam-Kanyakumari Main Road  Palkulam  Variyoor Post  Kanyakumari District 629401,CS,77.0,23.87,20.405,2.695,15.4,11.55,2.31,0.77,71.22500000000001,5.7749999999999995
4670,NM,Non Autonomous,Co.Ed,KANYAKUMARI,Rohini College of Engineering & Technology  Anjugramam-Kanyakumari Main Road  Palkulam  Variyoor Post  Kanyakumari District 629401,EC,38.0,11.78,10.07,1.33,7.6,5.7,1.14,0.38,35.15,2.85
4670,NM,Non Autonomous,Co.Ed,KANYAKUMARI,Rohini College of Engineering & Technology  Anjugramam-Kanyakumari Main Road  Palkulam  Variyoor Post  Kanyakumari District 629401,EE,47.0,14.57,12.455,1.645,9.4,7.05,1.41,0.47,43.475,3.525
4670,NM,Non Autonomous,Co.Ed,KANYAKUMARI,Rohini College of Engineering & Technology  Anjugramam-Kanyakumari Main Road  Palkulam  Variyoor Post  Kanyakumari District 629401,ME,38.0,11.78,10.07,1.33,7.6,5.7,1.14,0.38,35.15,2.85
4670 Total,,,,,,,412.0,127.72,109.18,14.42,82.4,61.8,12.36,4.12,381.1,30.9
4672,NM,Non Autonomous,Co.Ed,KANYAKUMARI,Stella Mary's College of Engineering  Arunthengan Vilai  Azhikal Post  Kanyakumari District 629202,AD,50.0,15.5,13.25,1.75,10.0,7.5,1.5,0.5,46.25,3.75
4672,NM,Non Autonomous,Co.Ed,KANYAKUMARI,Stella Mary's College of Engineering  Arunthengan Vilai  Azhikal Post  Kanyakumari District 629202,CE,39.0,12.09,10.335,1.365,7.8,5.85,1.17,0.39,36.075,2.925
4672,NM,Non Autonomous,Co.Ed,KANYAKUMARI,Stella Mary's College of Engineering  Arunthengan Vilai  Azhikal Post  Kanyakumari District 629202,CS,98.0,30.38,25.97,3.43,19.6,14.7,2.94,0.98,90.65,7.35
4672,NM,Non Autonomous,Co.Ed,KANYAKUMARI,Stella Mary's College of Engineering  Arunthengan Vilai  Azhikal Post  Kanyakumari District 629202,EC,50.0,15.5,13.25,1.75,10.0,7.5,1.5,0.5,46.25,3.75
4672,NM,Non Autonomous,Co.Ed,KANYAKUMARI,Stella Mary's College of Engineering  Arunthengan Vilai  Azhikal Post  Kanyakumari District 629202,EE,38.0,11.78,10.07,1.33,7.6,5.7,1.14,0.38,35.15,2.85
4672,NM,Non Autonomous,Co.Ed,KANYAKUMARI,Stella Mary's College of Engineering  Arunthengan Vilai  Azhikal Post  Kanyakumari District 629202,ME,38.0,11.78,10.07,1.33,7.6,5.7,1.14,0.38,35.15,2.85
4672 Total,,,,,,,313.0,97.03,82.945,10.955,62.6,46.95,9.39,3.13,289.52500000000003,23.474999999999998
4675,NM,Non Autonomous,Co.Ed,TIRUNELVELI,Universal College of Engineering and Technology  Anbagam Campus  Radhapuram Road  Vallioor  Tirunelveli District 627117,CB,29.0,8.99,7.685,1.015,5.8,4.35,0.87,0.29,26.825000000000003,2.175
4675,NM,Non Autonomous,Co.Ed,TIRUNELVELI,Universal College of Engineering and Technology  Anbagam Campus  Radhapuram Road  Vallioor  Tirunelveli District 627117,CE,29.0,8.99,7.685,1.015,5.8,4.35,0.87,0.29,26.825000000000003,2.175
4675,NM,Non Autonomous,Co.Ed,TIRUNELVELI,Universal College of Engineering and Technology  Anbagam Campus  Radhapuram Road  Vallioor  Tirunelveli District 627117,CS,59.0,18.29,15.635,2.065,11.8,8.85,1.77,0.59,54.575,4.425
4675,NM,Non Autonomous,Co.Ed,TIRUNELVELI,Universal College of Engineering and Technology  Anbagam Campus  Radhapuram Road  Vallioor  Tirunelveli District 627117,EC,59.0,18.29,15.635,2.065,11.8,8.85,1.77,0.59,54.575,4.425
4675,NM,Non Autonomous,Co.Ed,TIRUNELVELI,Universal College of Engineering and Technology  Anbagam Campus  Radhapuram Road  Vallioor  Tirunelveli District 627117,EE,59.0,18.29,15.635,2.065,11.8,8.85,1.77,0.59,54.575,4.425
4675,NM,Non Autonomous,Co.Ed,TIRUNELVELI,Universal College of Engineering and Technology  Anbagam Campus  Radhapuram Road  Vallioor  Tirunelveli District 627117,ME,59.0,18.29,15.635,2.065,11.8,8.85,1.77,0.59,54.575,4.425
